ctt_analysis_entity;ctt_delivering_entity;ctt_funding_entity;ctt_balance_sheet_entity;ctt_reporting_date;ctt_cms_contract_number;ctt_source_system;ctt_bevis_id;ctt_status;ctt_start_date;ctt_end_date;ctt_contract_currency;ctt_trade_date;ctt_acquisition_date;ctt_nbv_local_cms;ctt_restructuring_flag;ctt_sales_price;ctt_down_payment;ctt_balloon_rv;ctt_additional_financed_amount;ctt_commission;ctt_fee;ctt_idc;ctt_subsidy;ctt_subsidy_percent;ctt_security_deposit;ctt_deposit_rate;ctt_period_in_month;ctt_fix_variable;ctt_variable_type;ctt_payment_mode;ctt_cmsir;ctt_day_conv;ctt_fixing_period;ctt_last_fixing;ctt_next_fixing;ctt_installment;ctt_installment_count;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_position_id;ctt_pd;ctt_lgd;ctt_triggering_event_flag;ctt_continuation_deal;ctt_date_of_last_restructuring;ctt_number_restructurings;ctt_opex;ctt_nib_ratio;ctt_co_r_v_r;ctt_reserves_segment_contract;ctt_economic_capital_ratio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio;ctt_written_off_flag;ctt_additional_collateral_type;ctt_additional_collateral_amount;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_tax_rate;ctt_financial_product_group;ctt_rv_guarantee_flag;ctt_product_sap;ctt_abs_code;ctt_asset_type_segment;ctt_brand;ctt_new_used;ctt_units;ctt_model_sap;ctt_additional_asset_information;ctt_asset_model_date;ctt_list_price;ctt_vin;ctt_vin_type;ctt_borrower_type;ctt_borrower_sub_type;ctt_customer_number;ctt_customer_group_number;ctt_borrower_country;ctt_industry_segmentation;ctt_rating;ctt_rating_name;ctt_rating_version;ctt_scoring;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_dealer;ctt_branch;ctt_campaign;ctt_fda_1;ctt_fda_2;ctt_hostile_termination_flag;ctt_loan_commitment_flag;ctt_ifrs9_classification;ctt_credit_impaired;ctt_loan_limit;ctt_impaired_information;ctt_business_division;ctt_business_line;ctt_rating_scoring_flag;ctt_portfolio_tm1;ctt_icrsa_flag;ctt_delinquency_reason_code;ctt_ifrs9_country_region;pgr_id;ifc_id;ctt_cal_baumuster;ctt_cal_engine_style_text;ctt_cal_product_txt;ctt_cal_class_txt;ctt_cal_typclass_text;ctt_cal_product_comment;ctt_cal_product_bmst;ctt_cal_taxonomy_aligned;ctt_cal_acquisition_period;ctt_cal_financed_amount;ctt_cal_curr_rating_scoring_id;ctt_cal_curr_rating_scoring_value;ctt_cal_curr_rating_scoring_scaled;ctt_cal_curr_rating_scoring_class;ctt_cal_cms_gross_exposure;ctt_cal_contract_age;ctt_cal_vehicle_age;ctt_cal_nbv;ctt_cal_technical_amortization;ctt_cal_max_cashflow_date;ctt_cal_contract_term;ctt_cal_amg_maybach_classification;ctt_cal_contract_status_name;ctt_cal_luxury_segment;ctt_cal_ifrs9_relevant;ctt_cal_initial_rating_scoring_scaled;ctt_cal_residual_term_in_months;ctt_cal_net_pay_out_amount;ctt_cal_upfront_payments;ctt_cal_contract_term_bucket;ctt_cal_initial_rating_scoring_value;ctt_cal_initial_rating_scoring_id;ctt_cal_initial_rating_scoring_class;ctt_cal_delinquent_amount;ctt_cal_interest_type;ctt_cal_contract_last_fixing;ctt_cal_contract_next_fixing;ctt_cal_contract_trade_date;ctt_cal_product_group_alm;ctt_cal_downpayment_ratio;ctt_cal_gross_exposure;ctt_cal_delinquency_bucket_name;ctt_cal_nominal_deal_irr;ctt_cal_effective_deal_irr;ctt_cal_nominal_upfront_margin;ctt_cal_upfront_margin_sensitivity;ctt_cal_effective_payment_frequency;ctt_cal_default_indicator;ctt_cal_date_of_default;ctt_cal_time_since_default;ctt_cal_default_status;ctt_cal_impairment_indicator;ctt_cal_delinquent_days_contract;ctt_cal_delinquent_days;ctt_drv_alm_flag;ctt_drv_risk_flag;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_type_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_name_rdr;MGT_InsertTime;MGT_UpdateTime;ctt_cal_product_group_reporting
XY;50;XY1001;XY10;2024-10-31;a56248b39xy6248b397bz;SYS;708;0;2022-12-23;2026-01-07;EUR;;2022-12-27;19562.47;N;44725.73;0.0;0.0;895.0;655.6;0.0;0.0;3047.2;;0.0;;1.0;F;;R;2.99;Act/Act;;;;1328.15;36.0;0.0;EUR;0.0;-1621259422;0.00114;0.414;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;2D;PC;MB;U;1.0;;;;;a5a540048xya5400483fz;VIN;RP;NON;a0d41c274xyd41c27439z;a0d41c274xyd41c27439z;XY;;;;;0.0;;;abfad38f9xyfad38f984z;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a204fbaxy01cz;xx;xx;xx;xx;xx;xx;xx;2022-12-31;45620.73;X;0.0;;;19562.47;22;52;19083.53470501487;36.46667;2026-01-07;36;Other;Active;;Y;;14;43229.130000000005;2391.6;25 - 36;0.0;X;;0.0;F;;;2022-12-23;PF_F;0.0;19083.53471;Current;0.0648875196490436;0.0668449561314641;0.0349874284742531;0.6608229068069279;11.90194113138988;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a2b774145xyb77414540z;SYS;708;0;2023-07-14;2027-07-14;EUR;;2023-08-03;89929.2;N;113140.0;11205.55;40944.2;300.0;2791.53;795.0;0.0;0.0;;0.0;;1.0;F;;R;7.75;30/360;;;;1761.35;48.0;0.0;EUR;0.0;714797233;0.00253;0.33446;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;L7F;PC;MB;N;1.0;;;;110660.0;a0ef9d1fcxyef9d1fc01z;VIN;RP;NON;a4525d063xy525d0631az;a4525d063xy525d0631az;XY;;;;;0.0;;;a186ec2b4xy86ec2b406z;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a379abdxy23cz;Benzin;AMG GT 43 4M+ Cou;AMG GT;X290;Mercedes-AMG GT 43 4MATIC+ Coupé;290659;F;2023-08-31;102234.45;X;0.0;;;89929.2;16;16;84627.20449005652;75.16667;2027-07-14;48;AMG;Active;tev & tev +;Y;;32;102469.63;-1996.53;37 - 48;0.0;X;;0.0;F;;;2023-07-14;PF_F;0.09904;84627.20449;Current;0.0727879436095566;0.0752660063500772;-0.0078398801463576;0.3998343740362661;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-10-31;a864a8b52xy64a8b52d2z;SYS;708;0;2023-11-22;2029-11-22;EUR;;2023-12-05;62195.17;N;113838.5;43838.5;0.0;0.0;3992.87;0.0;0.0;0.0;;0.0;;1.0;F;;R;10.89;Act/Act;;;;1328.45;72.0;0.0;EUR;0.0;84923157;0.02424;0.338;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;N;1.0;;;;94115.0;a208c6bf9xy08c6bf932z;VIN;RSB;NON;aebc10a9exybc10a9e5fz;aebc10a9exybc10a9e5fz;XY;;;;;2.0;;;a119c0b04xy19c0b041ez;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a2e2e56xy168z;Benzin;GLS 450 4M;GLS;X167;GLS 450 4MATIC;167959;F;2023-12-31;70000.0;X;2.0;;;62195.17;11;11;65052.99049186475;72.0;2029-11-22;72;Other;Active;TEV+;Y;;61;73992.87;-3992.87;61 - 72;2.0;X;;0.0;F;;;2023-11-22;PF_F;0.38509;65052.99049;Current;0.0885367906845889;0.0922193371188301;-0.0203633279721326;0.3654251887658874;12.00859128220521;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a6c6369a4xyc6369a448z;SYS;708;0;2022-11-01;2028-12-16;EUR;;2022-11-15;43051.07;Y;56153.04;4000.0;0.0;0.0;1480.95;0.0;0.0;0.0;;0.0;;1.0;F;;R;12.19;Act/Act;;;;1029.96;73.0;2150.78;EUR;45.0;-770233471;0.02547;0.414;0;;2024-06-11;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1.0;;;;;a27b1f605xy7b1f6053dz;VIN;RP;NON;a40d76635xy0d76635a3z;a40d76635xy0d76635a3z;XY;;;;;3.0;;;a2e7854c0xye7854c091z;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a1d1461xy3c2z;xx;xx;xx;xx;xx;xx;xx;2022-11-30;52153.04;X;3.0;;;45201.85;24;54;41463.7326817312;73.5;2028-12-16;74;Other;Active;;Y;;50;53633.99;-1480.95;73 - 84;3.0;X;;2150.78;F;;;2022-11-01;PF_F;0.07123;43614.51268;31-60 dpd;0.111825278082407;0.117703054897338;-0.0100749099155304;0.3602504669480172;11.870939301216016;N;;0;No-Default;N;45;45;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a2623e69dxy623e69d36z;SYS;708;0;2021-10-20;2027-11-04;EUR;;2021-10-21;40843.68;N;96043.43;21037.36;0.0;0.0;2666.57;0.0;0.0;0.0;;0.0;;1.0;F;;R;3.79;Act/Act;;;;1168.16;72.0;0.0;EUR;0.0;1195193770;0.0018;0.345;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;23;PC;MB;N;1.0;;;;91105.0;a810a20acxy10a20acb8z;VIN;RP;NON;ab001bd63xy001bd6366z;ab001bd63xy001bd6366z;XY;;;;;0.0;;;ae0d78e92xy0d78e920bz;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a6ab9a7xy7a2z;Benzin;GLS 450 4M;GLS;X167;GLS 450 4MATIC;167959;F;2021-10-31;75006.07;X;0.0;;;40843.68;36;36;41474.53994695952;72.46667;2027-11-04;72;Other;Active;TEV+;Y;;36;77672.64000000001;-2666.57;61 - 72;0.0;X;;0.0;F;;;2021-10-20;PF_F;0.21904;41474.53995;Current;0.0261652329457356;0.0264807163079961;-0.0117347545919818;0.3360756720162012;11.953041034835143;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;aa9d8748cxy9d8748cfcz;SYS;708;0;2020-12-16;2026-12-30;EUR;;2020-12-24;12093.58;N;47686.93;17500.0;0.0;857.85;867.79;0.0;0.0;0.0;;0.0;;1.0;F;;R;3.99;Act/Act;;;;486.31;72.0;0.0;EUR;0.0;-1214961890;0.00119;0.381;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;12;PC;MB;U;1.0;;;;;aafb4abdfxyfb4abdf8fz;VIN;RP;NON;a5e9ecee8xye9ecee8d7z;a5e9ecee8xye9ecee8d7z;XY;;;;;0.0;;;abb569efaxyb569efa5cz;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;acfaaefxy7cfz;Elektro;fortwo cou EQ;fortwo;C453;smart EQ fortwo coupé;453391;T;2020-12-31;31044.78;X;0.0;;;12093.58;47;77;12217.139954990167;72.43333;2026-12-30;72;Other;Active;smart;Y;;26;31912.57;-867.79;61 - 72;0.0;X;;0.0;F;;;2020-12-16;PF_F;0.36698;12217.13995;Current;0.0306002764359868;0.0310323446834002;-0.0092998545294371;0.3379355212579125;11.954257267130416;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a514c7318xy14c731819z;SYS;708;0;2019-09-20;2026-05-05;EUR;;2019-09-24;12358.15;Y;38059.0;0.0;0.0;995.0;1166.91;0.0;0.0;1059.34;;0.0;;1.0;F;;R;3.99;Act/Act;;;;611.83;79.0;487.34;EUR;30.0;161493432;0.0064;0.346;0;;2024-06-07;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1.0;;;;;aa65beeddxy65beedddez;VIN;RP;NON;aba99c1e0xya99c1e012z;aba99c1e0xya99c1e012z;XY;;;;;1.0;;;a0e2421fdxye2421fd8bz;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a83b42dxyfb2z;xx;xx;xx;xx;xx;xx;xx;2019-09-30;39054.0;X;1.0;;;12845.49;61;91;11824.698487555435;79.5;2026-05-05;80;Other;Active;;Y;;18;39161.57;-107.57000000000016;73 - 84;1.0;X;;487.34;F;;;2019-09-20;PF_F;0.0;12312.03849;1-30 dpd;0.0383731955349751;0.0390351871976172;-0.0008237747651955;0.3013923768517827;11.537373538679034;N;;0;No-Default;N;30;30;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a0619c658xy619c658dfz;SYS;708;0;2024-03-07;2030-03-20;EUR;;2024-03-11;54543.44;N;59011.5;0.0;0.0;0.0;300.0;0.0;0.0;976.13;;0.0;;1.0;F;;R;6.9;Act/Act;;;;1005.76;72.0;0.0;EUR;0.0;-1706816421;0.01182;0.338;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;VA;MB;N;1.0;;;;56488.0;ac202acecxy202acec8cz;VIN;RSB;NON;a6b414a6fxyb414a6fbaz;ab4cd4d98xy4cd4d9847z;XY;;;;;1.0;;;a1e04d717xye04d7174cz;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a791dd3xyfc3z;Diesel;417 KA 4X2 3665;Sprinter/NCV3/VS30;VS30 VAN CHS MB;VS30 RWD - KaWa;907643;F;2024-03-31;59011.5;X;1.0;;;54543.44;8;8;53859.54880796374;72.43333;2030-03-20;72;Other;Active;Vans;Y;;65;58335.37;676.13;61 - 72;1.0;X;;0.0;F;;;2024-03-07;PF_F;0.0;53859.54881;Current;0.0730444808294228;0.0755356926331761;0.0040444988218771;0.3542352546964417;11.965170410643758;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a75b6b7cexy5b6b7ce33z;SYS;708;0;2022-08-20;2027-09-04;EUR;;2022-09-09;26746.78;N;54149.54;13358.0;0.0;0.0;1678.52;0.0;0.0;0.0;;0.0;;1.0;F;;R;10.89;Act/Act;;;;888.69;60.0;0.0;EUR;0.0;2072510142;0.02547;0.414;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;23;PC;MB;U;1.0;;;;;afcd966c5xycd966c558z;VIN;RP;NON;abd773276xyd773276cbz;abd773276xyd773276cbz;XY;;;;;3.0;;;a7bf5e33bxybf5e33bc4z;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a9a6bf4xye26z;Benzin;GLB 250 4M;GLB;X247;GLB 250 4MATIC SUV;247647;F;2022-09-30;40791.54;X;3.0;;;26746.78;26;56;27188.82856299928;60.46667;2027-09-04;60;Other;Active;Entry Luxury;Y;;34;42470.06;-1678.52;49 - 60;3.0;X;;0.0;F;;;2022-08-20;PF_F;0.24669;27188.82856;Current;0.0917679667382901;0.0957181962118636;-0.017131968550736;0.4244075500057148;11.94162031195066;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a47d15449xy7d1544902z;SYS;1042;0;2021-07-01;2026-06-30;EUR;;2021-07-12;6581.88;N;14800.0;4440.0;4500.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;1.0;V;1.0;;9.0;30/360;3.0;2024-08-31;2024-11-30;;;0.0;EUR;0.0;-2008273092;;;0;;;;;;;;;;;;;;;;;;;;;BFLEA;N;;;VA;MB;N;1.0;;;2021-06-09;19264.0;a80cd2ca6xy0cd2ca69bz;VIN;RSB;NON;acf48c390xyf48c39036z;acf48c390xyf48c39036z;XY;;;;;;;;afdbbae90xydbbae9033z;;no campaign;;;N;;Finance lease;;;;;;;;;;;2510;30;ae97536xy2fdz;Diesel;Citan 112 d KA/L;CITAN;VS10 Citan;Citan 111 CDI BlueEFFICIENCY Kastenwagen Lang;415603;F;2021-07-31;10360.0;X;;;;6581.88;40;40;6675.640000037704;86.1;2026-06-30;60;Other;Active;Vans;Y;;20;10360.0;0.0;49 - 60;;X;;0.0;V1;2024-08-31;2024-11-30;2021-07-01;PF_V_RF;0.3;6675.64;Current;0.0879720283035373;0.0916147905691355;0.0;0.2771424207088181;12.433013001695874;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-05-15 09:01:23.338997;2025-05-15 09:01:23.338997;BFLEA
