ctt_analysis_entity;ctt_delivering_entity;ctt_funding_entity;ctt_balance_sheet_entity;ctt_reporting_date;ctt_cms_contract_number;ctt_source_system;ctt_bevis_id;ctt_status;ctt_start_date;ctt_end_date;ctt_contract_currency;ctt_trade_date;ctt_acquisition_date;ctt_nbv_local_cms;ctt_restructuring_flag;ctt_sales_price;ctt_down_payment;ctt_balloon_rv;ctt_additional_financed_amount;ctt_commission;ctt_fee;ctt_idc;ctt_subsidy;ctt_subsidy_percent;ctt_security_deposit;ctt_deposit_rate;ctt_period_in_month;ctt_fix_variable;ctt_variable_type;ctt_payment_mode;ctt_cmsir;ctt_day_conv;ctt_fixing_period;ctt_last_fixing;ctt_next_fixing;ctt_installment;ctt_installment_count;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_position_id;ctt_pd;ctt_lgd;ctt_triggering_event_flag;ctt_continuation_deal;ctt_date_of_last_restructuring;ctt_number_restructurings;ctt_opex;ctt_nib_ratio;ctt_co_r_v_r;ctt_reserves_segment_contract;ctt_economic_capital_ratio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio;ctt_written_off_flag;ctt_additional_collateral_type;ctt_additional_collateral_amount;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_tax_rate;ctt_financial_product_group;ctt_rv_guarantee_flag;ctt_product_sap;ctt_abs_code;ctt_asset_type_segment;ctt_brand;ctt_new_used;ctt_units;ctt_model_sap;ctt_additional_asset_information;ctt_asset_model_date;ctt_list_price;ctt_vin;ctt_vin_type;ctt_borrower_type;ctt_borrower_sub_type;ctt_customer_number;ctt_customer_group_number;ctt_borrower_country;ctt_industry_segmentation;ctt_rating;ctt_rating_name;ctt_rating_version;ctt_scoring;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_dealer;ctt_branch;ctt_campaign;ctt_fda_1;ctt_fda_2;ctt_hostile_termination_flag;ctt_loan_commitment_flag;ctt_ifrs9_classification;ctt_credit_impaired;ctt_loan_limit;ctt_impaired_information;ctt_business_division;ctt_business_line;ctt_rating_scoring_flag;ctt_portfolio_tm1;ctt_icrsa_flag;ctt_delinquency_reason_code;ctt_ifrs9_country_region;pgr_id;ifc_id;ctt_cal_baumuster;ctt_cal_engine_style_text;ctt_cal_product_txt;ctt_cal_class_txt;ctt_cal_typclass_text;ctt_cal_product_comment;ctt_cal_product_bmst;ctt_cal_taxonomy_aligned;ctt_cal_acquisition_period;ctt_cal_financed_amount;ctt_cal_curr_rating_scoring_id;ctt_cal_curr_rating_scoring_value;ctt_cal_curr_rating_scoring_scaled;ctt_cal_curr_rating_scoring_class;ctt_cal_cms_gross_exposure;ctt_cal_contract_age;ctt_cal_vehicle_age;ctt_cal_nbv;ctt_cal_technical_amortization;ctt_cal_max_cashflow_date;ctt_cal_contract_term;ctt_cal_amg_maybach_classification;ctt_cal_contract_status_name;ctt_cal_luxury_segment;ctt_cal_ifrs9_relevant;ctt_cal_initial_rating_scoring_scaled;ctt_cal_residual_term_in_months;ctt_cal_net_pay_out_amount;ctt_cal_upfront_payments;ctt_cal_contract_term_bucket;ctt_cal_initial_rating_scoring_value;ctt_cal_initial_rating_scoring_id;ctt_cal_initial_rating_scoring_class;ctt_cal_delinquent_amount;ctt_cal_interest_type;ctt_cal_contract_last_fixing;ctt_cal_contract_next_fixing;ctt_cal_contract_trade_date;ctt_cal_product_group_alm;ctt_cal_downpayment_ratio;ctt_cal_gross_exposure;ctt_cal_delinquency_bucket_name;ctt_cal_nominal_deal_irr;ctt_cal_effective_deal_irr;ctt_cal_nominal_upfront_margin;ctt_cal_upfront_margin_sensitivity;ctt_cal_effective_payment_frequency;ctt_cal_default_indicator;ctt_cal_date_of_default;ctt_cal_time_since_default;ctt_cal_default_status;ctt_cal_impairment_indicator;ctt_cal_delinquent_days_contract;ctt_cal_delinquent_days;ctt_drv_alm_flag;ctt_drv_risk_flag;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_type_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_name_rdr;MGT_InsertTime;MGT_UpdateTime;ctt_cal_product_group_reporting
XY;50;XY1001;XY10;2024-10-31;ac315263dxy315263d7fz;SYS;708;0;2022-01-04;2025-01-04;EUR;;2022-01-14;73028.04;N;135560.0;1269.59;69135.6;300.0;1767.06;795.0;0.0;1294.09;;0.0;;1.0;F;;R;4.13;30/360;;;;2190.0;36.0;0.0;EUR;0.0;-1717004560;0.01177;0.30308;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;L7F;PC;MB;N;1.0;;;;133500.0;a7006ebf3xy006ebf35fz;VIN;RP;NON;a6c990b2bxyc990b2b6dz;a6c990b2bxyc990b2b6dz;XY;;;;;1.0;;;a405a9a6exy05a9a6ea7z;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a2b9d0dxy6f1z;Benzin;S 580 4M lang;S-Klasse;W/V223;S 580 4MATIC lang;223176;F;2022-01-31;134590.41;X;1.0;;;73028.04;34;34;72716.09759755591;73.46666;2025-01-04;36;Other;Active;TEV+;Y;;2;132078.38;322.03;25 - 36;1.0;X;;0.0;F;;;2022-01-04;PF_F;0.00937;72716.0976;Current;0.0451712756375288;0.046118313729733344;0.001126881299986067;0.4657852500181109;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-10-31;a96720095xy6720095aaz;SYS;708;0;2024-02-13;2027-02-13;EUR;;2024-02-27;55525.76;N;61738.37;793.51;34776.1;300.0;1145.61;795.0;0.0;356.07;;0.0;;1.0;F;;R;7.44;30/360;;;;1056.49;36.0;0.0;EUR;0.0;-751059096;0.01413;0.29561;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;L7F;PC;MB;N;1.0;;;;55350.0;ab4354af2xy4354af264z;VIN;RP;NON;a02d0d201xy2d0d20185z;a02d0d201xy2d0d20185z;XY;;;;;1.0;;;a0485af4bxy485af4ba5z;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a10faccxy8ecz;Benzin;C 300;C-Klasse;W206;C 300;206046;F;2024-02-29;61244.86;X;1.0;;;55525.76;9;9;54852.45593107131;82.46666;2027-02-13;36;Other;Active;Core Luxury;Y;;27;60182.91;5.460000000000036;25 - 36;1.0;X;;0.0;F;;;2024-02-13;PF_F;0.01285;54852.45593;Current;0.08054577094426557;0.08358658537936568;4.244325388799708e-05;0.4708085312359986;12.000741564701519;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-10-31;a62d81205xy2d8120563z;SYS;708;0;2021-04-08;2025-04-08;EUR;;2021-04-09;27571.38;N;49726.02;0.0;24823.4;300.0;617.41;795.0;0.0;2346.49;;0.0;;1.0;F;;R;2.84;30/360;;;;630.88;48.0;0.0;EUR;0.0;2032996228;0.03083;0.34692;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;L7F;PC;MB;N;1.0;;;;49380.0;a20e99710xy0e9971085z;VIN;RP;NON;ae7e2ab1dxy7e2ab1da7z;ae7e2ab1dxy7e2ab1da7z;XY;;;;;2.0;;;a76df78f3xy6df78f3f9z;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a16ff97xyac1z;Benzin;GLC 300;GLC;X253;GLC 300;253983;F;2021-04-30;50026.02;X;2.0;;;27571.38;43;43;27294.246703524546;95.83333;2025-04-08;48;Other;Active;Core Luxury;Y;;5;46871.06;2524.08;37 - 48;2.0;X;;0.0;F;;;2021-04-08;PF_F;0.0;27294.2467;Current;0.05256393805784461;0.053848971972952055;0.018556008325492403;0.3583422668866444;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-10-31;ad4de5662xy4de5662b0z;SYS;1042;0;2020-12-01;2025-11-30;EUR;;2021-01-22;4466.93;N;12500.0;1666.67;2500.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;1.0;V;1;;9.125;30/360;3.0;2024-08-31;2024-11-30;;;0.0;EUR;0.0;1070185264;;;0;;;;;;;;;;;;;;;;;;;;;BFLEA;N;;;PC;SM;U;1.0;;;2019-01-22;15939.17;a2b5a957bxyb5a957b8ez;VIN;RSB;NON;a2f76e170xyf76e17072z;a2f76e170xyf76e17072z;XY;;;;;;;;a73f7b605xy3f7b605d8z;;Gebrauchtwagenaktion 2020;;;N;;Finance lease;;;;;;;;;;;2510;30;ac19b41xy312z;Benzin;fortwo cou 66 kW turbo;fortwo;C453;smart fortwo coupé 66 kW turbo;453344;F;2021-01-31;10833.33;X;;;;4466.93;47;69;4543.390000074703;75.0;2025-11-30;60;Other;Active;smart;Y;;13;10833.33;0.0;49 - 60;;X;;0.0;V1;2024-08-31;2024-11-30;2020-12-01;PF_V_RF;0.13333;4543.39;Current;0.08756777963411187;0.09117679182163951;0.0;0.3212203797113405;14.710344827586207;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-05-15 09:01:23.338997;2025-05-15 09:01:23.338997;BFLEA
XY;50;XY1001;XY10;2024-10-31;ad5dc5976xy5dc597619z;SYS;708;0;2024-01-14;2027-01-14;EUR;;2024-01-23;39384.82;N;44225.46;1794.93;26009.8;0.0;400.0;795.0;0.0;1355.7;;0.0;;1.0;F;;R;4.73;30/360;;;;613.91;36.0;0.0;EUR;0.0;368076052;0.00305;0.29561;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;24A;PC;MB;U;1.0;;;;;a52e8bef4xy2e8bef4cez;VIN;RSB;NON;ab626811fxy626811fb2z;ab626811fxy626811fb2z;XY;;;;;0.0;;;a0dc093c9xydc093c965z;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a4425f6xyec4z;Benzin;GLB 250 4M;GLB;X247;GLB 250 4MATIC SUV;247647;F;2024-01-31;42430.53;X;0.0;;;39384.82;10;40;36699.28058079882;87.43333;2027-01-14;36;Other;Active;Entry Luxury;Y;;26;40065.92;1750.7;25 - 36;0.0;X;;0.0;F;;;2024-01-14;PF_F;0.04059;36699.28058;Current;0.07459014814951706;0.07719375436212157;0.01900445546893026;0.4492098142335338;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-10-31;aab9cde38xyb9cde38e5z;SYS;708;0;2024-08-27;2028-08-27;EUR;;2024-09-06;57062.52;N;58302.91;11818.49;23944.0;300.0;500.0;795.0;0.0;0.0;;0.0;;1.0;F;;R;6.77;30/360;;;;696.24;48.0;0.0;EUR;0.0;-1618897455;0.00305;0.33446;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;;PC;MB;N;1.0;;;;59860.0;a768bbea4xy68bbea454z;VIN;RP;NON;a6e642f22xye642f22f3z;a6e642f22xye642f22f3z;XY;;;;;0.0;;;a0d95475dxyd95475d21z;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a1c7ecexy568z;Elektro;EQB 250+;GLB;X243;EQB 250+ SUV;243602;T;2024-09-30;46784.42;X;0.0;;;57062.52;2;2;45514.40251168964;81.46667;2028-08-27;48;Other;Active;Entry Luxury;Y;;46;45793.18;295.0;37 - 48;0.0;X;;0.0;F;;;2024-08-27;PF_F;0.20271;45514.40251;Current;0.07632217246296603;0.07904526175689303;0.002361896212301734;0.37049533660363093;12.115595075239398;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-10-31;a0663e16axy663e16a7bz;SYS;708;0;2023-04-27;2026-04-27;EUR;;2023-06-09;39681.74;N;48374.32;0.0;31117.0;0.0;500.0;795.0;0.0;0.0;;0.0;;1.0;F;;R;6.51;30/360;;;;718.22;36.0;0.0;EUR;0.0;974398811;0.00253;0.29561;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;24A;PC;MB;N;1.0;;;;53650.0;a21e3c7d2xy1e3c7d2cdz;VIN;RP;NON;a6ee11f85xyee11f85f3z;a6ee11f85xyee11f85f3z;XY;;;;;0.0;;;a2e9044acxye9044ac04z;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a2c8a17xy415z;Benzin;C 300;C-Klasse;W206;C 300;206046;F;2023-06-30;48374.32;X;0.0;;;39681.74;18;18;39353.205329941185;100.9;2026-04-27;36;Other;Active;Core Luxury;Y;;18;46642.88;295.0;25 - 36;0.0;X;;0.0;F;;;2023-04-27;PF_F;0.0;39353.20533;Current;0.07523838055036536;0.0778696849339324;0.002763647233330571;0.4412935776130694;11.828571428571427;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-10-31;a5a44ad1cxya44ad1c2cz;SYS;708;0;2021-04-02;2027-04-02;EUR;;2021-04-08;21552.91;N;69021.08;20000.0;0.0;0.0;1273.07;0.0;0.0;2749.0;;0.0;;1.0;F;;R;2.99;Act/Act;;;;744.59;72.0;0.0;EUR;0.0;-682564414;0.01079;0.345;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;22;PC;MB;N;1.0;;;;58335.0;a3f785d64xyf785d64a0z;VIN;RP;NON;a76c8e03exy6c8e03ee7z;a76c8e03exy6c8e03ee7z;XY;;;;;1.0;;;afee51b52xyee51b52e2z;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;acfc5abxydcez;Benzin;GLC 300 4M;GLC;X253;GLC 300 4MATIC;253984;F;2021-04-30;49021.08;X;1.0;;;21552.91;43;43;21217.356499891433;72.0;2027-04-02;72;Other;Active;Core Luxury;Y;;29;47545.15;1475.93;61 - 72;1.0;X;;0.0;F;;;2021-04-02;PF_F;0.28977;21217.3565;Current;0.040335302760427356;0.041089318913477536;0.010435332922826942;0.3457062890997578;12.009368322883326;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a31f28a62xy1f28a6216z;SYS;708;0;2024-01-15;2030-01-29;EUR;;2024-01-18;66046.79;N;79144.0;5683.6;0.0;0.0;934.6;0.0;0.0;0.0;;0.0;;1.0;F;;R;6.89;Act/Act;;;;1251.9;72.0;0.0;EUR;0.0;1755550833;0.00131;0.39;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1.0;;;;;a7aeb8c94xyaeb8c945cz;VIN;RP;NON;a0c0eb244xyc0eb244e0z;a0c0eb244xyc0eb244e0z;XY;;;;;0.0;;;a8645fda9xy645fda96az;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a8bef69xyc41z;xx;xx;xx;xx;xx;xx;xx;2024-01-31;73460.4;X;0.0;;;66046.79;10;40;66749.15230784634;72.43333;2030-01-29;72;Other;Active;;Y;;63;74395.0;-934.6;61 - 72;0.0;X;;0.0;F;;;2024-01-15;PF_F;0.07181;66749.15231;Current;0.06458076992220486;0.0665234397327903;-0.00441592154191392;0.35087990881710607;11.953988844715427;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a2fb55f21xyfb55f214dz;SYS;709;0;2023-04-11;2028-04-11;EUR;;2023-04-18;73422.79;N;91685.14;0.0;31968.3;0.0;1375.28;0.0;0.0;3432.08;0.0;0.0;0.0;1.0;F;1;A;0.06;30/360;0.0;2023-04-11;2028-04-11;0.0;0.0;0.0;EUR;0.0;754389283;0.01;0.21;0;N;;0.0;;;;;;;;;;;;;;;;;;FILEA;U;3105;;VA;MB;N;1.0;;;;81970.0;ade4b80c1xye4b80c18cz;VIN;RSB;NON;a7c26b6f5xyc26b6f548z;a7c26b6f5xyc26b6f548z;XY;;0.0;;;380.0;ACE;;a756cf8a3xy56cf8a35ez;910;E00;;;N;N;Finance lease;N;0.0;;Other;;;;;;;2510;30;aa3917bxy0dfz;Diesel;419 KA 4X2 3665;Sprinter/NCV3/VS30;VS30 VAN DUS MB;VS30 RWD - KaWa;907643;F;2023-04-30;91685.14;X;380.0;;;73422.79;19;19;73128.11382399593;92.13334;2028-04-11;60;Other;Active;Vans;Y;;41;88294.51;2056.8;49 - 60;380.0;X;;0.0;F;;;2023-04-11;PF_F;0.0;73128.11382;Current;0.07253701794617386;0.07499785184263118;0.007637069453249573;0.3351692470937889;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-23 13:46:56.996937;2025-04-23 13:46:56.996937;BFLEA
