ctt_analysis_entity;ctt_delivering_entity;ctt_funding_entity;ctt_balance_sheet_entity;ctt_reporting_date;ctt_cms_contract_number;ctt_source_system;ctt_bevis_id;ctt_status;ctt_start_date;ctt_end_date;ctt_contract_currency;ctt_trade_date;ctt_acquisition_date;ctt_nbv_local_cms;ctt_restructuring_flag;ctt_sales_price;ctt_down_payment;ctt_balloon_rv;ctt_additional_financed_amount;ctt_commission;ctt_fee;ctt_idc;ctt_subsidy;ctt_subsidy_percent;ctt_security_deposit;ctt_deposit_rate;ctt_period_in_month;ctt_fix_variable;ctt_variable_type;ctt_payment_mode;ctt_cmsir;ctt_day_conv;ctt_fixing_period;ctt_last_fixing;ctt_next_fixing;ctt_installment;ctt_installment_count;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_position_id;ctt_pd;ctt_lgd;ctt_triggering_event_flag;ctt_continuation_deal;ctt_date_of_last_restructuring;ctt_number_restructurings;ctt_opex;ctt_nib_ratio;ctt_co_r_v_r;ctt_reserves_segment_contract;ctt_economic_capital_ratio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio;ctt_written_off_flag;ctt_additional_collateral_type;ctt_additional_collateral_amount;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_tax_rate;ctt_financial_product_group;ctt_rv_guarantee_flag;ctt_product_sap;ctt_abs_code;ctt_asset_type_segment;ctt_brand;ctt_new_used;ctt_units;ctt_model_sap;ctt_additional_asset_information;ctt_asset_model_date;ctt_list_price;ctt_vin;ctt_vin_type;ctt_borrower_type;ctt_borrower_sub_type;ctt_customer_number;ctt_customer_group_number;ctt_borrower_country;ctt_industry_segmentation;ctt_rating;ctt_rating_name;ctt_rating_version;ctt_scoring;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_dealer;ctt_branch;ctt_campaign;ctt_fda_1;ctt_fda_2;ctt_hostile_termination_flag;ctt_loan_commitment_flag;ctt_ifrs9_classification;ctt_credit_impaired;ctt_loan_limit;ctt_impaired_information;ctt_business_division;ctt_business_line;ctt_rating_scoring_flag;ctt_portfolio_tm1;ctt_icrsa_flag;ctt_delinquency_reason_code;ctt_ifrs9_country_region;pgr_id;ifc_id;ctt_cal_baumuster;ctt_cal_engine_style_text;ctt_cal_product_txt;ctt_cal_class_txt;ctt_cal_typclass_text;ctt_cal_product_comment;ctt_cal_product_bmst;ctt_cal_taxonomy_aligned;ctt_cal_acquisition_period;ctt_cal_financed_amount;ctt_cal_curr_rating_scoring_id;ctt_cal_curr_rating_scoring_value;ctt_cal_curr_rating_scoring_scaled;ctt_cal_curr_rating_scoring_class;ctt_cal_cms_gross_exposure;ctt_cal_contract_age;ctt_cal_vehicle_age;ctt_cal_nbv;ctt_cal_technical_amortization;ctt_cal_max_cashflow_date;ctt_cal_contract_term;ctt_cal_amg_maybach_classification;ctt_cal_contract_status_name;ctt_cal_luxury_segment;ctt_cal_ifrs9_relevant;ctt_cal_initial_rating_scoring_scaled;ctt_cal_residual_term_in_months;ctt_cal_net_pay_out_amount;ctt_cal_upfront_payments;ctt_cal_contract_term_bucket;ctt_cal_initial_rating_scoring_value;ctt_cal_initial_rating_scoring_id;ctt_cal_initial_rating_scoring_class;ctt_cal_delinquent_amount;ctt_cal_interest_type;ctt_cal_contract_last_fixing;ctt_cal_contract_next_fixing;ctt_cal_contract_trade_date;ctt_cal_product_group_alm;ctt_cal_downpayment_ratio;ctt_cal_gross_exposure;ctt_cal_delinquency_bucket_name;ctt_cal_nominal_deal_irr;ctt_cal_effective_deal_irr;ctt_cal_nominal_upfront_margin;ctt_cal_upfront_margin_sensitivity;ctt_cal_effective_payment_frequency;ctt_cal_default_indicator;ctt_cal_date_of_default;ctt_cal_time_since_default;ctt_cal_default_status;ctt_cal_impairment_indicator;ctt_cal_delinquent_days_contract;ctt_cal_delinquent_days;ctt_drv_alm_flag;ctt_drv_risk_flag;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_type_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_name_rdr;MGT_InsertTime;MGT_UpdateTime;ctt_cal_product_group_reporting
XY;50;XY1001;XY10;2024-10-31;a80ba8195xy0ba81952bz;SYS;708;0;2021-07-22;2025-01-22;EUR;;2021-08-26;28917.84;N;56359.0;1671.14;26851.2;2639.06;174.87;795.0;0.0;1644.57;;0.0;;1.0;F;;R;1.57;30/360;;;;799.77;42.0;0.0;EUR;0.0;1802596240;0.0026;0.30072;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;24B;PC;MB;N;1.0;;;;55940.0;a977aba88xy77aba8896z;VIN;RP;NON;abaf567a0xyaf567a02az;abaf567a0xyaf567a02az;XY;;;;;0.0;;;ab9d9a118xy9d9a118bcz;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a0628dexyceez;Benzin;GLC 300 4M;GLC;X253;GLC 300 4MATIC;253984;F;2021-08-31;57326.92;X;0.0;;;28917.84;39;39;28191.804506139382;80.26667;2025-01-22;42;Other;Active;Core Luxury;Y;;3;53462.68;2264.7;37 - 48;0.0;X;;0.0;F;;;2021-07-22;PF_F;0.02965;28191.80451;Current;0.037690978291693406;0.03834492386639698;0.01641126882754015;0.39994709517068433;11.853658536585366;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2025-04-30;a5b0c577bxyb0c577b21z;SYS;2287;0;2024-10-29;2028-10-29;EUR;;2024-10-30;105702.0;N;200000.0;100000.0;70000.0;9744.0;800.0;590.0;0.0;0.0;;0.0;;;F;;;8.39;30/360;;;;;;0.0;EUR;0.0;216254785;;;0;;;0.0;;;;;;;;;;;;;;;;;;BAFIN;U;;SAA241;PC;OO;U;1.0;;;2022-07-01;185000.0;a0fc564e6xyfc564e657z;VIN;RSB;NON;a05b8918fxy5b8918fe1z;a05b8918fxy5b8918fe1z;XY;;1.0;;;941.0;PI2013;;aeadadc8exyadadc8e78z;;004S0057S0066S0122S0171C0400;;;N;N;Loan retail;N;;;;;;;;;;3370;28;adbcf6dxy58az;Benzin;S 500 Cab;S-Klasse;A217;S 500 Cabrio;217482;F;2024-10-31;109744.0;S;941.0;1000.0;1;105702.0;6;34;105654.09224284222;73.86667;2028-10-29;48;Other;Active;TEV+;Y;1000.0;42;109954.0;-210.0;37 - 48;941.0;S;1;0.0;F;;;2024-10-29;PF_F;0.5;105654.09224;Current;0.08322748603358503;0.0864767584786422;-0.0006693412563153062;0.3522393402838747;12.002224694104559;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-05-15 08:36:22.269992;2025-05-15 08:36:22.269992;BAFIN
XY;50;XY1001;XY10;2024-10-31;a395c2fbbxy95c2fbba6z;SYS;708;0;2021-12-04;2026-12-03;EUR;;2021-12-06;42460.02;N;124137.0;30269.0;0.0;0.0;6607.8;0.0;0.0;0.0;;0.0;;1.0;F;;R;5.89;Act/Act;;;;1809.93;60.0;0.0;EUR;0.0;-156369895;0.01079;0.345;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;23;PC;MB;N;1.0;;;;89300.0;a2f20700bxyf20700bd3z;VIN;RP;NON;a357fccf3xy57fccf3f4z;a357fccf3xy57fccf3f4z;XY;;;;;1.0;;;aa3c5ba5fxy3c5ba5fbcz;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;aae5af7xyac8z;Benzin;GLS 450 4M;GLS;X167;GLS 450 4MATIC;167959;F;2021-12-31;93868.0;X;1.0;;;42460.02;35;35;45437.054190553725;59.96666;2026-12-03;60;Other;Active;TEV+;Y;;25;100475.8;-6607.8;49 - 60;1.0;X;;0.0;F;;;2021-12-04;PF_F;0.24384;45437.05419;Current;0.030970074557026744;0.031413506357029684;-0.027929825187023215;0.4081070442045066;12.015754196652543;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;abc84c750xyc84c750eaz;SYS;708;0;2023-07-25;2027-08-09;EUR;;2023-08-01;39553.35;N;73603.71;20000.0;0.0;188.3;898.5;0.0;0.0;1918.56;;0.0;;1.0;F;;R;5.59;Act/Act;;;;1256.13;48.0;0.0;EUR;0.0;998565264;0.00627;0.39;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;24;PC;MB;U;1.0;;;;;a0bde53c8xybde53c863z;VIN;RP;NON;a8811a7d9xy811a7d97dz;a8811a7d9xy811a7d97dz;XY;;;;;1.0;;;a96bcd6d2xy6bcd6d2ecz;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;aeddf5cxydf3z;Benzin;E 450 Cou USA;E-Klasse;C238;E 450 Coupé (USA);238358;F;2023-08-31;53792.01;X;1.0;;;39553.35;15;45;38884.45190705491;48.46667;2027-08-09;48;Other;Active;Core Luxury;Y;;33;52771.950000000004;1020.06;37 - 48;1.0;X;;0.0;F;;;2023-07-25;PF_F;0.27173;38884.45191;Current;0.06550921518250309;0.06750622921427545;0.009609132829293175;0.5072078027528889;11.928991896058058;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a8343e8c5xy343e8c56az;SYS;708;0;2023-05-13;2029-07-28;EUR;;2023-05-25;35505.94;Y;43676.5;2700.0;0.0;995.0;1486.6;0.0;0.0;944.99;;0.0;;1.0;F;;R;7.89;Act/Act;;;;736.06;74.0;92.0;EUR;30.0;-734084871;0.01465;0.39;0;;2024-10-07;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1.0;;;;;ab136a8e0xy136a8e01ez;VIN;RP;NON;a4326a816xy326a816a9z;a4326a816xy326a816a9z;XY;;;;;2.0;;;a04ba3e17xy4ba3e1714z;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a1d5097xyad1z;xx;xx;xx;xx;xx;xx;xx;2023-05-31;41971.5;X;2.0;;;35597.94;18;48;35272.694632749546;74.5;2029-07-28;75;Other;Active;;Y;;57;42513.11;-541.6099999999999;73 - 84;2.0;X;;92.0;F;;;2023-05-13;PF_F;0.06182;35364.69463;Current;0.07460456499786897;0.07717260810063907;-0.004295425754081136;0.33651717027263495;11.845630848840337;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a5eb0e5b6xyeb0e5b6f7z;SYS;708;0;2023-12-11;2029-12-25;EUR;;2024-01-05;67436.9;N;81783.29;10000.0;0.0;1695.0;2646.54;0.0;0.0;0.0;;0.0;;1.0;F;;R;8.94;Act/Act;;;;1326.9;72.0;1592.3;EUR;6.0;-114723503;0.00985;0.338;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;VA;MB;N;1.0;;;;79972.0;a6f94d534xyf94d53427z;VIN;RSB;NON;a3edef541xyedef541c0z;a34500668xy450066823z;XY;;;;;1.0;;;ae25100efxy25100ef80z;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a27679cxyec0z;Diesel;416 KA 4X2 4325;Sprinter/NCV3/VS30;VS30 VAN CHS MB;VS30 RWD - KaWa;907645;F;2024-01-31;73478.29;X;1.0;;;69029.2;11;11;67720.83592879059;72.46667;2029-12-25;72;Other;Active;Vans;Y;;62;76124.82999999999;-2646.54;61 - 72;1.0;X;;1592.3;F;;;2023-12-11;PF_F;0.12227;69313.13593;Current;0.07681735220630323;0.07957504773980392;-0.012582681789722008;0.3555852117986008;11.957525519421624;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a8b071dfexyb071dfe07z;SYS;708;0;2024-08-21;2028-08-21;EUR;;2024-08-29;68162.08;N;67873.15;0.0;26647.2;2410.14;1407.25;795.0;0.0;425.35;;0.0;;1.0;F;;R;7.16;30/360;;;;1218.83;48.0;0.0;EUR;0.0;396622360;0.01413;0.33446;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;;PC;MB;N;1.0;;;;53525.0;a90fe499exy0fe499e1fz;VIN;RP;NON;a8ab07003xyab070030fz;a8ab07003xyab070030fz;XY;;;;;1.0;;;aaececd12xyececd1238z;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a647191xy31cz;Benzin;CLA 250 4M;A-Klasse;C118;CLA 250 4MATIC Coupé;118347;F;2024-08-31;70283.29;X;1.0;;;68162.08;2;2;67675.28898629035;79.06667;2028-08-21;48;Other;Active;Entry Luxury;Y;;46;69251.35999999999;-186.89999999999998;37 - 48;1.0;X;;0.0;F;;;2024-08-21;PF_F;0.0;67675.28899;Current;0.07507466169566893;0.07771255973824469;-0.0010872725864952693;0.4048237799549506;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-10-31;a96ff1719xy6ff1719cfz;SYS;708;1;2022-06-30;2025-06-30;EUR;;2022-07-07;0.0;N;43375.0;3690.21;27705.0;0.0;691.27;0.0;0.0;0.0;;0.0;;1.0;F;;R;5.96;30/360;;;;499.22;36.0;4608.76;EUR;240.0;-342689427;0.0026;0.30308;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;23A;PC;MB;N;1.0;;;;45065.0;a9dfdfaf4xydfdfaf43az;VIN;RP;NON;acce0fc24xyce0fc2412z;acce0fc24xyce0fc2412z;XY;;;;;0.0;;;adbe7190fxybe7190f8cz;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a5dd6eexy10az;Benzin;GLA 250 4M;GLA;H247;GLA 250 4MATIC City-SUC;247747;F;2022-07-31;39684.79;X;0.0;;;4608.76;28;28;;99.63334;2025-06-30;36;Other;Inactive;Entry Luxury;Y;;0;;-691.27;25 - 36;0.0;X;;4608.76;F;;;2022-06-30;PF_F;0.08508;4608.76;181-360 dpd;;;;;;Y;2024-10-31;0;Default - no hostile termination, no remarketing occurred;Y;240;240;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-09-30;a20b6ba34xy0b6ba34b3z;SYS;3250;0;2021-07-31;2025-08-04;EUR;;2021-07-31;1260616.17;N;5233991.0;500000.0;0.0;0.0;0.0;6780.0;0.0;0.0;;0.0;0.0;;F;;;0.0;30/360;;;;;;0.0;EUR;;1689451169;0.0;0.0;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;CV;BB;N;1.0;;;;0.0;ad7adc123xy7adc12342z;VIN;CF;NON;acf2d06dfxyf2d06df5fz;acf2d06dfxyf2d06df5fz;XY;NDA;;;;;;;a3e4d9788xye4d97888az;;CV Structured 14121_50+ HDT_LFO;;;N;N;Loan retail;N;;;Other;RE;;IND-FS;;;;2049;28;a984327xy949z;xx;xx;xx;xx;xx;xx;xx;2021-07-31;4733991.0;X;;;;1260616.17;38;38;1261106.1861295258;48.13333;2025-08-04;48;Other;Active;;Y;;10;4727211.0;6780.0;37 - 48;;X;;0.0;F;;;2021-07-31;PF_F;0.09553;1261106.18613;Current;0.08575353896553027;0.08920346449292735;0.0007274996903262748;0.5112268551253143;11.970588235294118;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-05-14 12:09:29.195521;2025-05-14 12:09:29.195521;STFIN
XY;50;XY1001;XY10;2024-10-31;ab05665e9xy05665e97fz;SYS;708;0;2019-08-05;2025-02-20;EUR;;2019-08-09;2904.76;N;52291.33;7556.83;0.0;758.25;1193.46;0.0;0.0;3573.06;;0.0;;1.0;F;;R;1.99;Act/Act;;;;728.87;66.0;0.0;EUR;0.0;319756548;0.00118;0.346;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1.0;;;;;a4de8203axyde8203a51z;VIN;RP;NON;a2a6726a8xya6726a82bz;a2a6726a8xya6726a82bz;XY;;;;;0.0;;;a7f44b1c5xyf44b1c5d4z;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a35384fxy8adz;xx;xx;xx;xx;xx;xx;xx;2019-08-31;45492.75;X;0.0;;;2904.76;63;93;2891.531580455169;66.5;2025-02-20;67;Other;Active;;Y;;4;43113.15;2379.6;61 - 72;0.0;X;;0.0;F;;;2019-08-05;PF_F;0.14451;2891.53158;Current;0.039422218074817314;0.04014077279263998;0.01952222048765772;0.3694646114369211;11.940720076258284;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
