ctt_analysis_entity;ctt_delivering_entity;ctt_funding_entity;ctt_reporting_date;ctt_cms_contract_number;ctt_source_system;ctt_bevis_id;ctt_status;ctt_start_date;ctt_end_date;ctt_contract_currency;ctt_trade_date;ctt_acquisition_date;ctt_nbv_local_cms;ctt_restructuring_flag;ctt_sales_price;ctt_down_payment;ctt_balloon_rv;ctt_additional_financed_amount;ctt_commission;ctt_fee;ctt_idc;ctt_subsidy;ctt_subsidy_percent;ctt_security_deposit;ctt_deposit_rate;ctt_period_in_month;ctt_fix_variable;ctt_variable_type;ctt_payment_mode;ctt_cmsir;ctt_day_conv;ctt_fixing_period;ctt_last_fixing;ctt_next_fixing;ctt_installment;ctt_installment_count;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_cal_delinquency_bucket_name;ctt_pd;ctt_lgd;ctt_triggering_event_flag;ctt_continuation_deal;ctt_date_of_last_restructuring;ctt_number_restructurings;ctt_opex;ctt_nib_ratio;ctt_co_r_v_r;ctt_reserves_segment_contract;ctt_economic_capital_ratio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio;ctt_written_off_flag;ctt_additional_collateral_type;ctt_additional_collateral_amount;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_tax_rate;ctt_financial_product_group;ctt_rv_guarantee_flag;ctt_product_sap;ctt_abs_code;ctt_asset_type_segment;ctt_brand;ctt_new_used;ctt_units;ctt_model_sap;ctt_additional_asset_information;ctt_asset_model_date;ctt_list_price;ctt_vin;ctt_vin_type;ctt_borrower_type;ctt_borrower_sub_type;ctt_customer_number;ctt_customer_group_number;ctt_borrower_country;ctt_industry_segmentation;ctt_rating;ctt_rating_name;ctt_rating_version;ctt_scoring;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_dealer;ctt_branch;ctt_campaign;ctt_fda_1;ctt_fda_2;ctt_hostile_termination_flag;ctt_loan_commitment_flag;ctt_ifrs9_classification;ctt_credit_impaired;ctt_loan_limit;ctt_impaired_information;ctt_business_division;ctt_business_line;ctt_rating_scoring_flag;ctt_portfolio_tm1;ctt_icrsa_flag;ctt_delinquency_reason_code;ctt_ifrs9_country_region;ctt_cal_baumuster;ctt_cal_engine_style_text;ctt_cal_product_txt;ctt_cal_class_txt;ctt_cal_typclass_text;ctt_cal_product_comment;ctt_cal_product_bmst;ctt_cal_taxonomy_aligned;ctt_drv_portfolio_type_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_name_rdr;ctt_cal_acquisition_period;ctt_cal_max_cashflow_date;ctt_cal_contract_status_name;ctt_cal_financed_amount;ctt_cal_upfront_payments;ctt_cal_curr_rating_scoring_value;ctt_cal_curr_rating_scoring_scaled;ctt_cal_net_pay_out_amount;ctt_cal_interest_type;ctt_cal_contract_trade_date;ctt_cal_curr_rating_scoring_id;ctt_cal_delinquent_amount;ctt_cal_cms_gross_exposure;ctt_cal_contract_age;ctt_cal_vehicle_age;ctt_cal_technical_amortization;ctt_cal_contract_term;ctt_cal_amg_maybach_classification;ctt_cal_luxury_segment;ctt_cal_ifrs9_relevant;ctt_cal_initial_rating_scoring_scaled;ctt_cal_residual_term_in_months;ctt_cal_contract_term_bucket;ctt_cal_initial_rating_scoring_value;ctt_cal_initial_rating_scoring_id;ctt_cal_initial_rating_scoring_class;ctt_cal_contract_last_fixing;ctt_cal_contract_next_fixing;ctt_cal_product_group_alm;ctt_cal_curr_rating_scoring_class;ctt_cal_downpayment_ratio;ctt_cal_gross_exposure;ctt_balance_sheet_entity;ctt_cal_nbv;ctt_cal_effective_payment_frequency;ctt_cal_nominal_deal_irr;ctt_cal_effective_deal_irr;ctt_cal_nominal_upfront_margin;ctt_cal_upfront_margin_sensitivity;ctt_cal_delinquent_days_contract;ctt_cal_delinquent_days;ctt_cal_default_indicator;ctt_cal_date_of_default;ctt_cal_time_since_default;ctt_cal_default_status;ctt_cal_impairment_indicator;ctt_position_id;ctt_cal_product_group_reporting;MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus
XY;50;XY1001;2024-10-31;ab755dd35xy755dd355cz;SYS;708;0;2022-11-07;2028-11-22;EUR;;2022-11-08;50033.08;N;70070.56;3000.0;0.0;1200.0;1807.23;0.0;0.0;0.0;;0.0;;1.0;F;;R;7.69;Act/Act;;;;1190.49;72.0;10.0;EUR;30.0;Current;0.00661;0.414;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1;;;;;a18ad5ddfxy8ad5ddf4dz;VIN;RP;NON;acdc408cexydc408cee1z;acdc408cexydc408cee1z;XY;;;;;1.0;;;a4ad0c364xyad0c3643az;;;;;N;N;Loan retail;;;;Other;;;;;;;628e85;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2022-11-30;2028-11-22;Active;68270.56;-1807.23;1.0;;70077.79;F;2022-11-07;X;10.0;50043.08;24;54;72.50000;73;Other;;Y;;49;73 - 84;1.0;X;;;;PF_F;;0.04281;50836.21131;XY10;50826.21130774693;11.951671338320304;0.06772522814255647;0.06986324005625462;-0.009174870457334422;0.35181830234528033;0;0;N;;0;No-Default;N;acdc408cexydc408cee1z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;ad032117fxy032117fdaz;SYS;708;0;2021-09-10;2025-03-10;EUR;;2021-09-17;25856.59;N;44497.7;2500.0;23446.55;2488.99;909.27;795.0;0.0;0.0;;0.0;;1.0;F;;R;4.45;30/360;;;;647.03;42.0;0.0;EUR;0.0;Current;0.0026;0.30072;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;23A;PC;MB;U;1;;;;;a4d16eb8dxyd16eb8dbfz;VIN;RP;NON;ae11b9e97xy11b9e97e4z;ae11b9e97xy11b9e97e4z;XY;;;;;0.0;;;a7fba096dxyfba096da0z;;;;;N;N;Operating lease;;;;Other;;;;;;;f5d83a;Benzin;GLB 250 4M;GLB;X247;GLB 250 4MATIC SUV;247647;F;TM1;RDR;XYORGF;XYORGF;2021-09-30;2025-03-10;Active;44486.69;-114.26999999999998;0.0;;43953.93;F;2021-09-10;X;0.0;25856.59;38;68;88.63333;42;Other;Entry Luxury;Y;;4;37 - 48;0.0;X;;;;PF_F;;0.05618;25518.62755;XY10;25518.62754623693;12.0;0.050684389789628415;0.05187854110832534;-0.0010439589473164312;0.4034261039752518;0;0;N;;0;No-Default;N;ae11b9e97xy11b9e97e4z::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a9cb0e944xycb0e9446dz;SYS;708;0;2022-09-16;2026-09-16;EUR;;2022-09-19;82144.45;N;120428.5;24484.55;48099.8;300.0;6104.24;795.0;0.0;0.0;;0.0;;1.0;F;;R;8.2;30/360;;;;1517.4;48.0;0.0;EUR;0.0;Current;0.0026;0.34893;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;24A;PC;MB;N;1;;;;111860.0;af1d8e306xy1d8e306e7z;VIN;RP;NON;a7b5efd49xyb5efd4995z;a7b5efd49xyb5efd4995z;XY;;;;;0.0;;;a54b8e9b2xy4b8e9b25fz;;;;;N;N;Operating lease;;;;Other;;;;;;;2ab65b;Elektro;EQS 450+ Lim;S-Klasse;V297;EQS 450+ Limousine;297123;T;TM1;RDR;XYORGF;XYORGF;2022-09-30;2026-09-16;Active;96243.95;-5309.24;0.0;;100035.79000000001;F;2022-09-16;X;0.0;82144.45;26;26;79.93333;48;Other;TEV+;Y;;23;37 - 48;0.0;X;;;;PF_F;;0.20331;73914.99303;XY10;73914.99303208163;12.0;0.06459569726480871;0.06654287550237724;-0.020529358311826812;0.3759491073659929;0;0;N;;0;No-Default;N;a7b5efd49xyb5efd4995z::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a38fa3e21xy8fa3e2178z;SYS;708;0;2022-06-06;2026-06-06;EUR;;2022-06-13;33673.06;N;46590.0;0.0;22795.0;3447.71;500.0;795.0;0.0;0.0;;0.0;;1.0;F;;R;5.99;30/360;;;;768.19;48.0;0.0;EUR;0.0;Current;0.01177;0.34893;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;23A;PC;MB;N;1;;;;45590.0;af81d7125xy81d7125bbz;VIN;RP;NON;a37d0c33axy7d0c33af0z;a37d0c33axy7d0c33af0z;XY;;;;;1.0;;;aa759c7eaxy759c7ea05z;;;;;N;N;Operating lease;;;;Other;;;;;;;f72805;Benzin;GLB 250 4M;GLB;X247;GLB 250 4MATIC SUV;247647;F;TM1;RDR;XYORGF;XYORGF;2022-06-30;2026-06-06;Active;50037.71;295.0;1.0;;48974.52;F;2022-06-06;X;0.0;33673.06;29;29;93.96667;48;Other;Entry Luxury;Y;;19;37 - 48;1.0;X;;;;PF_F;;0.0;34151.08096;XY10;34151.0809619835;12.0;0.06818569119520285;0.07035749652901575;0.0022743501858712017;0.3815064972919044;0;0;N;;0;No-Default;N;a37d0c33axy7d0c33af0z::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a7a7876c7xya7876c77ez;SYS;8204;0;2024-01-23;2029-01-22;EUR;;2024-01-26;44217.13;N;50010.0;12396.69;12502.5;0.0;0.0;0.0;282.1;0.0;;0.0;;1.0;F;;A;0.07;30/360;;;;;;0.0;EUR;0.0;Current;0.0;;0;;;0.0;;;;;;Internal;;;;;;;;;;;;OLOPT;B;;;PC;MB;N;1;;;2024-01-16;52830.0;a42824093xy2824093bcz;VIN;RSB;NON;a86b00342xy6b003422ez;a86b00342xy6b003422ez;XY;;0.0;;;861.0;SME;3.0;a99f51412xy9f5141236z;;BE Q1-2024 BMS DEC_FEB- Renting EQA & EQB & EQC - 4,49% max. 60m with 15% DP;;;N;N;Operating lease;N;;;;;;;;;;a3037e;Elektro;EQB 250+;GLB;X243;EQB 250+ SUV;243602;T;TM1;RDR;XYORGF;XYORGF;2024-01-31;2029-01-22;Active;37613.31;-282.1;861.0;700.0;37759.229999999996;F;2024-01-23;S;0.0;44217.13;9;9;79.96667;60;Other;Entry Luxury;Y;700.0;51;49 - 60;861.0;S;4;;;PF_F;4;0.24788;34190.49928;XY10;34190.49927786672;12.625292740046838;0.041431615046539444;0.042228011313288655;-0.0024398677216956877;0.32713028240414777;0;0;N;;0;No-Default;N;a86b00342xy6b003422ez::SYS_XY1000;OLOPT;2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID
XY;50;XY1001;2024-10-31;aa7147f05xy7147f0579z;SYS;3250;0;2023-05-30;2028-06-04;EUR;;2023-05-30;1865280.85;N;4250000.0;1750000.0;0.0;0.0;0.0;12712.0;14831.0;110971.0;;0.0;0.0;;F;;;0.0;30/360;;;;;;0.0;EUR;;Current;0.0;0.0;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;N;1;;;;4250000.0;ac307ca75xy307ca75e6z;VIN;RSB;NON;a3eb00775xyeb0077538z;a3eb00775xyeb0077538z;XY;NDA;;;;920.0;PC;1.0;a3e4d9788xye4d97888az;;14294 ROTF  PC Straight  Apr'23 Campaign;;;N;N;Loan retail;N;;;Other;RE;;IND-FS;;;;18c725;Diesel;A 200 d Lim;A-Klasse;V177;A 200 d Limousine;177112;F;TM1;RDR;XYORGF;XYORGF;2023-05-31;2028-06-04;Active;2500000.0;108852.0;920.0;900.0;2391148.0;F;2023-05-30;S;0.0;1865280.85;17;17;60.16667;60;Other;Entry Luxury;Y;900.0;43;49 - 60;920.0;S;2;;;PF_F;2;0.41176;1861680.19928;XY10;1861680.199284894;11.976470588235294;0.09504976822889892;0.09929967639240543;0.018873326282221478;0.4308036525751138;0;0;N;;0;No-Default;N;a3eb00775xyeb0077538z::SYS_XY1000;STFIN;2025-05-19 13:38:40.386169;2025-05-19 13:38:40.386169;INVALID
XY;50;XY1001;2024-10-31;a5cbcc181xycbcc181ebz;SYS;708;0;2024-03-26;2030-04-10;EUR;;2024-04-10;42125.39;N;42754.55;0.0;0.0;1655.75;2444.6;0.0;0.0;0.0;;0.0;;1.0;F;;R;10.49;Act/Act;;;;837.39;72.0;0.0;EUR;0.0;Current;0.01759;0.39;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1;;;;;a57d3b8afxy7d3b8afc8z;VIN;RP;NON;a1cd500d6xycd500d6e7z;a1cd500d6xycd500d6e7z;XY;;;;;2.0;;;a23cfd67axy3cfd67a61z;;;;;N;N;Loan retail;;;;Other;;;;;;;24f5e5;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2024-04-30;2030-04-10;Active;44410.3;-2444.6;2.0;;46854.9;F;2024-03-26;X;0.0;42125.39;7;37;72.46667;72;Other;;Y;;65;61 - 72;2.0;X;;;;PF_F;;0.0;43951.79035;XY10;43951.790348111885;11.956833655485203;0.08559819804091068;0.08903045597750138;-0.01930154299717747;0.35883236265916163;0;0;N;;0;No-Default;N;a1cd500d6xycd500d6e7z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2025-04-30;acc80d4f1xyc80d4f170z;SYS;2287;0;2022-11-24;2027-11-24;EUR;;2022-11-24;84601.4;N;106113.0;0.0;37303.1;10203.2;4867.97;490.0;0.0;0.0;;0.0;;;F;;;9.49;30/360;;;;;;0.0;EUR;0.0;Current;;;0;;;0.0;;;;;;;;;;;;;;;;;;OPFIN;B;;SAA241;PC;MB;N;1;;;2022-04-01;96760.0;a61d2a2aaxy1d2a2aa00z;VIN;RSB;NON;a51eb4da7xy1eb4da7cfz;a51eb4da7xy1eb4da7cfz;XY;;8.0;;;142.0;SME2021;;a41b5529exy1b5529e3ez;;004S0115S0122S0172V0001;;;N;N;Loan retail;N;;;;;;;;;;6d2802;Benzin;AMG GLB 35 4M;GLB;X247;Mercedes-AMG GLB 35 4MATIC SUV;247651;F;TM1;RDR;XYORGF;XYORGF;2022-11-30;2027-11-24;Active;116316.2;-4377.97;142.0;300.0;120694.17;F;2022-11-24;S;0.0;84601.4;29;29;92.50000;60;AMG;tev & tev +;Y;300.0;31;49 - 60;142.0;S;8;;;PF_F;8;0.0;84620.69886;XY10;84620.69885926125;12.0;0.08203966541662291;0.08519587349816711;-0.012861566617230966;0.34816842672961146;0;0;N;;0;No-Default;N;a51eb4da7xy1eb4da7cfz::SYS_XY1000;OPFIN;2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID
XY;50;XY1001;2024-10-31;aab8d4aa1xyb8d4aa1c1z;SYS;708;0;2020-09-09;2026-11-24;EUR;;2020-09-14;17871.69;Y;44914.26;0.0;0.0;1199.0;1241.62;0.0;0.0;857.77;;0.0;;1.0;F;;R;3.99;Act/Act;;;;722.44;74.0;722.44;EUR;7.0;1-30 dpd;0.00657;0.381;0;;2024-07-01;;;;;;;;;;;;;;;;;;;STFIN;N;;23;PC;MB;U;1;;;;;a026433a4xy26433a493z;VIN;RP;NON;ae0debf0bxy0debf0be7z;ae0debf0bxy0debf0be7z;XY;;;;;1.0;;;ad29db8b5xy29db8b567z;;;;;N;N;Loan retail;;;;Other;;;;;;;fb6bb2;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2020-09-30;2026-11-24;Active;46113.26;-383.8499999999999;1.0;;46497.11;F;2020-09-09;X;722.44;18594.129999999997;50;80;74.50000;75;Other;;Y;;25;73 - 84;1.0;X;;;;PF_F;;0.0;18205.2461;XY10;17482.806104261002;11.78737750991213;0.03688215230019823;0.037507733532199716;-0.0027261264800224685;0.3306259927141723;7;7;N;;0;No-Default;N;ae0debf0bxy0debf0be7z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a3d6a6d72xyd6a6d72bcz;SYS;708;0;2022-04-19;2028-09-30;EUR;;2022-04-21;33362.18;Y;46183.33;2500.0;0.0;1395.0;1242.55;0.0;0.0;1397.72;;0.0;;1.0;F;;R;5.49;Act/Act;;;;737.49;77.0;1608.72;EUR;31.0;31-60 dpd;0.02547;0.414;0;;2024-07-23;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1;;;;;aac0f8218xyc0f8218a1z;VIN;RP;NON;afbc859cfxybc859cf80z;afbc859cfxybc859cf80z;XY;;;;;3.0;;;acb3210efxyb3210ef37z;;;;;N;N;Loan retail;;;;Other;;;;;;;2ccb9e;Diesel - Plug-In Hybrid;GLC 300 de 4M Cou;GLC;C254;GLC 300 de 4MATIC Coupé;254309;T;TM1;RDR;XYORGF;XYORGF;2022-04-30;2028-09-30;Active;45078.33;155.17000000000007;3.0;;44923.16;F;2022-04-19;X;1608.72;34970.9;30;60;77.36666;77;Other;Core Luxury;Y;;47;73 - 84;3.0;X;;;;PF_F;;0.05413;33471.47852;XY10;31862.75852355798;11.715396723587604;0.05489503194310747;0.05624797801339687;0.001060050442027817;0.3097285961238941;31;31;N;;0;No-Default;N;afbc859cfxybc859cf80z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
