MGT_InsertTime;MGT_UpdateTime;ctt_abs_code;ctt_acquisition_date;ctt_additional_asset_information;ctt_additional_collateral_amount;ctt_additional_collateral_type;ctt_additional_financed_amount;ctt_analysis_entity;ctt_asset_model_date;ctt_asset_type_segment;ctt_balance_sheet_entity;ctt_balloon_rv;ctt_bevis_id;ctt_borrower_country;ctt_borrower_sub_type;ctt_borrower_type;ctt_branch;ctt_brand;ctt_business_division;ctt_business_line;ctt_campaign;ctt_cms_contract_number;ctt_cmsir;ctt_co_r_v_r;ctt_commission;ctt_continuation_deal;ctt_contract_currency;ctt_credit_impaired;ctt_customer_group_number;ctt_customer_number;ctt_date_of_last_restructuring;ctt_day_conv;ctt_dealer;ctt_delinquency_reason_code;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_delivering_entity;ctt_deposit_rate;ctt_down_payment;ctt_drv_alm_flag;ctt_drv_portfolio_name_rdr;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_type_tm1;ctt_drv_risk_flag;ctt_economic_capital_ratio;ctt_end_date;ctt_fda_1;ctt_fda_2;ctt_fee;ctt_financial_product_group;ctt_fix_variable;ctt_fixing_period;ctt_funding_entity;ctt_hostile_termination_flag;ctt_icrsa_flag;ctt_idc;ctt_ifrs9_classification;ctt_ifrs9_country_region;ctt_impaired_information;ctt_industry_segmentation;ctt_installment;ctt_installment_count;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_last_fixing;ctt_lgd;ctt_list_price;ctt_loan_commitment_flag;ctt_loan_limit;ctt_model_sap;ctt_nbv_local_cms;ctt_new_used;ctt_next_fixing;ctt_nib_ratio;ctt_number_restructurings;ctt_opex;ctt_payment_mode;ctt_pd;ctt_period_in_month;ctt_portfolio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio_tm1;ctt_position_id;ctt_product_sap;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_rating;ctt_rating_name;ctt_rating_scoring_flag;ctt_rating_version;ctt_reporting_date;ctt_reserves_segment_contract;ctt_restructuring_flag;ctt_rv_guarantee_flag;ctt_sales_price;ctt_scoring;ctt_security_deposit;ctt_source_system;ctt_start_date;ctt_status;ctt_subsidy;ctt_subsidy_percent;ctt_tax_rate;ctt_trade_date;ctt_triggering_event_flag;ctt_units;ctt_variable_type;ctt_vin;ctt_vin_type;ctt_written_off_flag;ifc_id;pgr_id
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;24B;2022-04-18;;;;300.0;XY;;PC;XY10;20258.4;708;XY;NON;RP;;MB;Other;;;a1ec714c7xyec714c7e6z;7.77;;3154.32;;EUR;;aa44a22d0xy44a22d027z;aa44a22d0xy44a22d027z;;30/360;ae35b09bexy35b09be40z;;0.0;EUR;0.0;50;;4053.02;N;XYORGF;XYORGF;RDR;TM1;N;;2026-04-16;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;619.88;48.0;;;;;;;0.34893;42205.0;N;;;28836.89;N;;;;;R;0.0026;1.0;;;;;-126238568;;;;;;;;2024-10-31;;N;B;43488.0;0.0;0.0;SYS;2022-04-16;0;0.0;;;;0;1.0;;a4b52d113xyb52d11345z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2022-12-12;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a167ff165xy67ff165e5z;9.09;;2444.45;;EUR;;aa49243e1xy49243e1d3z;aa49243e1xy49243e1d3z;;Act/Act;af96109edxy96109ed54z;;0.0;EUR;0.0;50;;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2029-12-24;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1227.24;84.0;;;;;;;0.345;51970.0;N;;;59481.91;N;;;;;R;0.01074;1.0;;;;;1981683386;;;;;;;;2024-10-31;;N;N;75775.29;1.0;0.0;SYS;2022-12-09;0;0.0;;;;0;1.0;;affce8a9axyfce8a9a54z;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;24A;2023-12-11;;;;300.0;XY;;PC;XY10;30843.0;708;XY;NON;RP;;MB;Other;;;ad7e3383cxy7e3383cf0z;6.48;;400.0;;EUR;;a65d32649xy5d3264997z;a65d32649xy5d3264997z;;30/360;a0d95475dxyd95475d21z;;0.0;EUR;0.0;50;;2500.0;N;XYORGF;XYORGF;RDR;TM1;N;;2026-12-10;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;640.69;36.0;;;;;;;0.29561;50005.0;N;;;42992.26;N;;;;;R;0.00253;1.0;;;;;-251904793;;;;;;;;2024-10-31;;N;B;47830.4;0.0;0.0;SYS;2023-12-10;0;153.33;;;;0;1.0;;a4972a042xy972a0422fz;VIN;;31;2508
2025-04-30 08:18:19.573592;2025-04-30 08:18:19.573592;;2024-05-23;;;;0.0;XY;2024-05-07;VA;XY10;2195.4;8204;XY;NON;RSB;;MB;;;No Campaign;ae1a6cceaxy1a6ccea9dz;0.07;;0.0;;EUR;N;ac25f33afxy25f33afcaz;ac25f33afxy25f33afcaz;;30/360;aa343a971xy343a9714ez;;956.42;EUR;61.0;50;;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2029-05-13;;;0.0;BFLEA;F;;XY1001;N;;0.0;Finance lease;;;;;;;;;;;;;21954.0;N;;;20114.26;N;;;0.0;;A;0.0;1.0;;Internal;;;-404795639;;;;0.0;;;;2024-10-31;;N;B;21954.0;0.0;0.0;SYS;2024-05-14;0;0.0;;;;0;;;aef512de3xyf512de3f9z;VIN;;30;2510
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;12;2021-04-27;;;;147.7;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;aeeee5811xyeee5811daz;2.99;;1123.87;;EUR;;a2cebe24bxycebe24bb2z;a2cebe24bxycebe24bb2z;;Act/Act;ab0625fcfxy0625fcf79z;;0.0;EUR;0.0;50;;17000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2027-05-09;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;641.01;72.0;;;;;;;0.345;45580.0;N;;;18887.55;N;;;;;R;0.0018;1.0;;;;;-421710739;;;;;;;;2024-10-31;;N;N;59002.27;0.0;0.0;SYS;2021-04-24;0;518.44;;;;0;1.0;;a5922b0f1xy922b0f1bez;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;L7F;2022-04-19;;;;0.0;XY;;PC;XY10;32624.15;708;XY;NON;RSB;;MB;Other;;;a8433a6c1xy433a6c18cz;6.05;;1800.16;;EUR;;af5c26b26xy5c26b266cz;af5c26b26xy5c26b266cz;;30/360;abb569efaxyb569efa5cz;;0.0;EUR;0.0;50;;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-04-15;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;1130.18;36.0;;;;;;;0.30308;60585.0;N;;;37469.39;N;;;;;R;0.0026;1.0;;;;;-1312354185;;;;;;;;2024-10-31;;N;B;64532.0;0.0;0.0;SYS;2022-04-15;0;0.0;;;;0;1.0;;a432d484fxy32d484f71z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;24;2018-11-05;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a021c91ddxy21c91dd84z;2.99;;1093.33;;EUR;;a98642ef1xy8642ef10az;a98642ef1xy8642ef10az;;Act/Act;ab839293fxy839293fdcz;;0.0;EUR;0.0;50;;5000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2024-11-15;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;621.88;72.0;;;;;;;0.34762;49365.0;N;;;614.69;N;;;;;R;0.01363;1.0;;;;;-140636251;;;;;;;;2024-10-31;;N;N;45891.7;1.0;0.0;SYS;2018-10-31;0;5537.01;;;;0;1.0;;a10822813xy082281397z;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;L7F;2022-02-03;;;;300.0;XY;;PC;XY10;32934.0;708;XY;NON;RP;;MB;Other;;;ad27a9c64xy27a9c6423z;7.22;;3326.16;;EUR;;ae3c507aexy3c507ae88z;ae3c507aexy3c507ae88z;;30/360;acac87598xyac87598d1z;;0.0;EUR;0.0;50;;1763.85;N;XYORGF;XYORGF;RDR;TM1;N;;2025-01-14;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;1139.97;36.0;;;;;;;0.30308;;N;;;35069.25;U;;;;;R;0.01177;1.0;;;;;-1584685192;;;;;;;;2024-10-31;;N;B;64221.32;1.0;0.0;SYS;2022-01-14;0;0.0;;;;0;1.0;;a16ccf62cxy6ccf62ce2z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2022-07-12;;;;300.0;XY;;PC;XY10;59622.2;708;XY;NON;RP;;MB;Other;;;adf295056xyf2950563az;9.52;;10391.0;;EUR;;a95070c44xy5070c4434z;a95070c44xy5070c4434z;;30/360;ab64752d9xy64752d9dcz;;0.0;EUR;0.0;50;;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2026-06-30;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;2202.34;48.0;;;;;;;0.34893;135505.0;N;;;88192.38;N;;;;;R;0.01177;1.0;;;;;-620758253;;;;;;;;2024-10-31;;N;B;128005.0;1.0;0.0;SYS;2022-06-30;0;0.0;;;;0;1.0;;aaacd879axyacd879a7az;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2024-05-02;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RSB;;MB;Other;;;a0d2cdc95xyd2cdc956fz;8.89;;2405.87;;EUR;;acca486bdxyca486bdd0z;acca486bdxyca486bdd0z;;Act/Act;af0d48489xy0d48489f9z;;0.0;EUR;0.0;50;;12500.0;N;XYORGF;XYORGF;RDR;TM1;N;;2030-04-30;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;753.12;72.0;;;;;;;0.338;;N;;;39222.07;U;;;;;R;0.00196;1.0;;;;;-1841189608;;;;;;;;2024-10-31;;N;N;54407.28;0.0;0.0;SYS;2024-04-30;0;0.0;;;;0;1.0;;a6bf235f1xybf235f13fz;VIN;;28;2511
