ctt_analysis_entity;ctt_delivering_entity;ctt_funding_entity;ctt_reporting_date;ctt_cms_contract_number;ctt_source_system;ctt_bevis_id;ctt_status;ctt_start_date;ctt_end_date;ctt_contract_currency;ctt_trade_date;ctt_acquisition_date;ctt_nbv_local_cms;ctt_restructuring_flag;ctt_sales_price;ctt_down_payment;ctt_balloon_rv;ctt_additional_financed_amount;ctt_commission;ctt_fee;ctt_idc;ctt_subsidy;ctt_subsidy_percent;ctt_security_deposit;ctt_deposit_rate;ctt_period_in_month;ctt_fix_variable;ctt_variable_type;ctt_payment_mode;ctt_cmsir;ctt_day_conv;ctt_fixing_period;ctt_last_fixing;ctt_next_fixing;ctt_installment;ctt_installment_count;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_cal_delinquency_bucket_name;ctt_pd;ctt_lgd;ctt_triggering_event_flag;ctt_continuation_deal;ctt_date_of_last_restructuring;ctt_number_restructurings;ctt_opex;ctt_nib_ratio;ctt_co_r_v_r;ctt_reserves_segment_contract;ctt_economic_capital_ratio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio;ctt_written_off_flag;ctt_additional_collateral_type;ctt_additional_collateral_amount;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_tax_rate;ctt_financial_product_group;ctt_rv_guarantee_flag;ctt_product_sap;ctt_abs_code;ctt_asset_type_segment;ctt_brand;ctt_new_used;ctt_units;ctt_model_sap;ctt_additional_asset_information;ctt_asset_model_date;ctt_list_price;ctt_vin;ctt_vin_type;ctt_borrower_type;ctt_borrower_sub_type;ctt_customer_number;ctt_customer_group_number;ctt_borrower_country;ctt_industry_segmentation;ctt_rating;ctt_rating_name;ctt_rating_version;ctt_scoring;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_dealer;ctt_branch;ctt_campaign;ctt_fda_1;ctt_fda_2;ctt_hostile_termination_flag;ctt_loan_commitment_flag;ctt_ifrs9_classification;ctt_credit_impaired;ctt_loan_limit;ctt_impaired_information;ctt_business_division;ctt_business_line;ctt_rating_scoring_flag;ctt_portfolio_tm1;ctt_icrsa_flag;ctt_delinquency_reason_code;ctt_ifrs9_country_region;ctt_cal_baumuster;ctt_cal_engine_style_text;ctt_cal_product_txt;ctt_cal_class_txt;ctt_cal_typclass_text;ctt_cal_product_comment;ctt_cal_product_bmst;ctt_cal_taxonomy_aligned;ctt_drv_portfolio_type_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_name_rdr;ctt_cal_acquisition_period;ctt_cal_max_cashflow_date;ctt_cal_contract_status_name;ctt_cal_financed_amount;ctt_cal_upfront_payments;ctt_cal_curr_rating_scoring_value;ctt_cal_curr_rating_scoring_scaled;ctt_cal_net_pay_out_amount;ctt_cal_interest_type;ctt_cal_contract_trade_date;ctt_cal_curr_rating_scoring_id;ctt_cal_delinquent_amount;ctt_cal_cms_gross_exposure;ctt_cal_contract_age;ctt_cal_vehicle_age;ctt_cal_technical_amortization;ctt_cal_contract_term;ctt_cal_amg_maybach_classification;ctt_cal_luxury_segment;ctt_cal_ifrs9_relevant;ctt_cal_initial_rating_scoring_scaled;ctt_cal_residual_term_in_months;ctt_cal_contract_term_bucket;ctt_cal_initial_rating_scoring_value;ctt_cal_initial_rating_scoring_id;ctt_cal_initial_rating_scoring_class;ctt_cal_contract_last_fixing;ctt_cal_contract_next_fixing;ctt_cal_product_group_alm;ctt_cal_curr_rating_scoring_class;ctt_cal_downpayment_ratio;ctt_cal_gross_exposure;ctt_balance_sheet_entity;ctt_cal_nbv;ctt_cal_effective_payment_frequency;ctt_cal_nominal_deal_irr;ctt_cal_effective_deal_irr;ctt_cal_nominal_upfront_margin;ctt_cal_upfront_margin_sensitivity;ctt_cal_delinquent_days_contract;ctt_cal_delinquent_days;ctt_cal_default_indicator;ctt_cal_date_of_default;ctt_cal_time_since_default;ctt_cal_default_status;ctt_cal_impairment_indicator;ctt_position_id;ctt_cal_product_group_reporting;MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus
XY;50;XY1001;2024-10-31;ae70bf351xy70bf3512ez;SYS;708;0;2023-01-30;2027-01-30;EUR;;2023-02-02;74302.86;N;91915.0;0.0;39980.9;7733.98;1716.59;795.0;0.0;0.0;;0.0;;1.0;F;;R;8.68;30/360;;;;1772.2;48.0;4308.8;EUR;60.0;31-60 dpd;0.03012;0.33446;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;;PC;MB;N;1;;;;86915.0;af146a526xy146a526dez;VIN;RSB;NON;af6e2cb68xy6e2cb681dz;af6e2cb68xy6e2cb681dz;XY;;;;;2.0;;;a5fc3aa28xyfc3aa28fbz;;;;;N;N;Operating lease;;;;Other;;;;;;;7c4bde;Benzin;GLS 450 4M;GLS;X167;GLS 450 4MATIC;167959;F;TM1;RDR;XYORGF;XYORGF;2023-02-28;2027-01-30;Active;99648.98;-921.5899999999999;2.0;;98798.37;F;2023-01-30;X;4308.8;78611.66;21;21;85.00000;48;Other;TEV+;Y;;27;37 - 48;2.0;X;;;;PF_F;;0.0;80381.56797;XY10;76072.76797487304;12.000556173526139;0.08627479352866517;0.089769138988484;-0.003785001117603992;0.40595057637755755;60;60;N;;0;No-Default;N;af6e2cb68xy6e2cb681dz::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;adc720a38xyc720a385fz;SYS;709;0;2022-06-03;2027-06-03;EUR;;2022-06-13;28702.94;N;86489.32;35000.0;0.0;0.0;514.89;0.0;0.0;2148.44;0.0;0.0;0.0;1.0;F;1;R;0.04;Act/Act;0.0;2022-06-03;2027-06-03;0.0;0.0;0.0;EUR;0.0;Current;0.01;0.37;0;N;;0.0;;;;;;;;;;;;;;;;;;STFIN;N;3002;;VA;MB;N;1;;;;67905.0;a568b1be3xy68b1be348z;VIN;RSB;NON;a6820bbe8xy820bbe8b1z;a6820bbe8xy820bbe8b1z;XY;;0.0;;;252.0;ACE;;a9d0b159bxyd0b159b07z;910;E02;;;N;N;Loan retail;N;0.0;;Other;;;;;;;c0c857;Diesel;419 KA 4X2 4325;Sprinter/NCV3/VS30;VS30 VAN DUS MB;VS30 RWD - KaWa;907645;F;TM1;RDR;XYORGF;XYORGF;2022-06-30;2027-06-03;Active;51489.32;1633.5500000000002;252.0;;49855.77;F;2022-06-03;X;0.0;28702.94;29;29;60.00000;60;Other;Vans;Y;;31;49 - 60;252.0;X;;;;PF_F;;0.40467;28540.5367;XY10;28540.53669680074;12.009212978014547;0.0632552793584786;0.06512159427686506;0.013355352021969892;0.4197681136829112;0;0;N;;0;No-Default;N;a6820bbe8xy820bbe8b1z::SYS_XY1000;STFIN;2025-04-23 12:59:37.304075;2025-04-23 12:59:37.304075;INVALID
XY;50;XY1001;2024-10-31;af349f535xy349f535bfz;SYS;708;0;2023-08-11;2027-11-11;EUR;;2023-08-15;55670.31;N;67389.64;0.0;25895.25;300.0;300.0;795.0;0.0;0.0;;0.0;;1.0;F;;R;7.5;30/360;;;;1132.39;51.0;0.0;EUR;0.0;Current;0.01177;0.33446;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;24A;PC;MB;N;1;;;;55615.0;a6c7fd15cxyc7fd15c7fz;VIN;RP;NON;a94b946dfxy4b946df69z;a94b946dfxy4b946df69z;XY;;;;;1.0;;;aaf0922a3xyf0922a336z;;;;;N;N;Operating lease;;;;Other;;;;;;;54bdb2;Benzin;C 300;C-Klasse;W206;C 300;206046;F;TM1;RDR;XYORGF;XYORGF;2023-08-31;2027-11-11;Active;67689.64;495.0;1.0;;66062.25;F;2023-08-11;X;0.0;55670.31;15;15;82.86667;51;Other;Core Luxury;Y;;36;49 - 60;1.0;X;;;;PF_F;;0.0;56119.01751;XY10;56119.01751295139;12.0;0.08233949494308714;0.08551908203520696;0.0028576110681411;0.3858367224291462;0;0;N;;0;No-Default;N;a94b946dfxy4b946df69z::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2025-04-30;a49ee12d9xy9ee12d9edz;SYS;2287;0;2024-09-16;2029-09-16;EUR;;2024-09-17;94209.5;N;94815.1;0.0;28444.5;6764.9;150.0;590.0;0.0;0.0;;0.0;;;F;;;6.99;30/360;;;;;;0.0;EUR;0.0;Current;;;0;;;0.0;;;;;;;;;;;;;;;;;;BAFIN;U;;;PC;MB;U;1;;;2023-03-15;103370.0;a898df03fxy98df03ff9z;VIN;RSB;NON;a9be99c6bxybe99c6b72z;a9be99c6bxybe99c6b72z;XY;;6.0;;;630.0;PI2013;;a083d4363xy83d4363eez;;004S0066S0122S0171C0275;;;N;N;Loan retail;N;;;;;;;;;;0e0011;Benzin;GLC 300 4M;GLC;X254;GLC 300 4MATIC;254647;F;TM1;RDR;XYORGF;XYORGF;2024-09-30;2029-09-16;Active;101580.0;440.0;630.0;500.0;101140.0;F;2024-09-16;S;0.0;94209.5;7;26;85.70000;60;Other;Core Luxury;Y;500.0;53;49 - 60;630.0;S;6;;;PF_F;6;0.0;93930.24116;XY10;93930.24116116684;12.0;0.0714001125000918;0.07378365330799053;0.00150092664587341;0.3483824861864035;0;0;N;;0;No-Default;N;a9be99c6bxybe99c6b72z::SYS_XY1000;BAFIN;2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID
XY;50;XY1001;2024-10-31;a7e044c9axye044c9a8cz;SYS;1042;0;2018-08-29;2027-08-31;EUR;;2018-08-29;20437.19;N;51658.1;15497.5;11850.0;0.0;0.0;0.0;0.0;0.0;;10331.67;0.0345;1.0;V;1;;7.125;30/360;3.0;2024-08-31;2024-11-30;;;0.0;EUR;0.0;Current;;;0;;;;;;;;;;;;;;;;;;;;;BFLEA;N;;;PC;MB;N;1;;;2018-08-28;66968.31;a869c150axy69c150a95z;VIN;RSB;NON;acdbf2730xydbf273077z;acdbf2730xydbf273077z;XY;;;;;212.0;G1AAAT;1.0;acbae61b7xybae61b7f0z;;Finanzierungsaktion KGB 2018 - 12Q22;;;N;;Finance lease;;;;;;;;;;;cf945d;Benzin;GLC 250 4M;GLC;X253;GLC 250 4MATIC;253946;F;TM1;RDR;XYORGF;XYORGF;2018-08-31;2027-08-31;Active;36160.6;0.0;212.0;200.0;36160.6;V1;2018-08-29;S;0.0;20437.19;74;74;140.26667;108;Other;Core Luxury;Y;200.0;34;> 84;212.0;S;9;2024-08-31;2024-11-30;PF_V_RF;9;0.3;20528.66;XY10;20528.660000000913;12.211499717585403;0.07003532109430499;0.07233244117145257;0.0;0.16449305724647126;0;0;N;;0;No-Default;N;acdbf2730xydbf273077z::SYS_XY1000;BFLEA;2025-05-15 07:27:53.805558;2025-05-15 07:27:53.805558;INVALID
XY;50;XY1001;2024-10-31;aa3978c45xy3978c4534z;SYS;708;0;2024-07-17;2027-07-30;EUR;;2024-07-18;8895.22;N;55988.05;13382.0;0.0;0.0;1453.36;0.0;0.0;0.0;;0.0;;1.0;F;;R;8.99;Act/Act;;;;1359.06;36.0;0.0;EUR;0.0;Current;0.00196;0.338;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;N;1;;;;49805.0;a48ae5765xy8ae57657ez;VIN;RP;NON;a518edf94xy18edf9427z;a518edf94xy18edf9427z;XY;;;;;0.0;;;a5bb12c2fxybb12c2f77z;;;;;N;N;Loan retail;;;;Other;;;;;;;c483ed;Benzin;GLC 300;GLC;X254;GLC 300;254646;F;TM1;RDR;XYORGF;XYORGF;2024-07-31;2027-07-30;Active;42606.05;-1453.36;0.0;;44059.41;F;2024-07-17;X;0.0;8895.22;3;3;36.40000;36;Other;Core Luxury;Y;;33;25 - 36;0.0;X;;;;PF_F;;0.23902;40820.05233;XY10;40820.05232810102;11.913064262699772;0.06766428069689914;0.0697956818224159;-0.022235145181045315;0.6632560240346793;0;0;N;;0;No-Default;N;a518edf94xy18edf9427z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a6a51da8exya51da8e52z;SYS;708;0;2022-06-22;2025-06-22;EUR;;2022-06-24;32647.42;N;48845.0;8515.68;27784.65;1674.72;381.15;795.0;0.0;0.0;;0.0;;1.0;F;;R;6.51;30/360;;;;607.63;36.0;0.0;EUR;0.0;Current;0.03047;0.30308;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;;PC;MB;N;1;;;;47465.0;a49986896xy9986896e2z;VIN;RP;NON;a6462ef08xy462ef0830z;a6462ef08xy462ef0830z;XY;;;;;1.0;;;aae1634ddxye1634ddbez;;;;;N;N;Operating lease;;;;Other;;;;;;;8ad2a7;Benzin;GLB 250 4M;GLB;X247;GLB 250 4MATIC SUV;247647;F;TM1;RDR;XYORGF;XYORGF;2022-06-30;2025-06-22;Active;42004.04;413.85;1.0;;40982.560000000005;F;2022-06-22;X;0.0;32647.42;28;28;83.46667;36;Other;Entry Luxury;Y;;8;25 - 36;1.0;X;;;;PF_F;;0.17434;30528.51305;XY10;30528.5130478337;12.0;0.07787469055624067;0.0807152520347543;0.004430150813808403;0.4440965258111218;0;0;N;;0;No-Default;N;a6462ef08xy462ef0830z::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2025-04-30;a538aec6bxy38aec6b45z;SYS;2287;0;2022-07-29;2027-07-29;EUR;;2022-07-29;61530.1;N;87381.8;1500.0;24215.3;9148.0;5052.23;490.0;0.0;0.0;;0.0;;;F;;;8.9;30/360;;;;;;0.0;EUR;0.0;Current;;;0;;;0.0;;;;;;;;;;;;;;;;;;OPFIN;B;;SAA241;PC;MB;N;1;;;2021-09-28;78114.0;a012beb56xy12beb56b2z;VIN;RP;NON;adbba8d6bxybba8d6bdaz;adbba8d6bxybba8d6bdaz;XY;;6.0;;;621.0;PI2013;;aa706076exy706076ecaz;;003S0115S0122V0001;;;N;N;Loan retail;N;;;;;;;;;;e2bbf3;Benzin;GLC 200;GLC;X253;GLC 200;253980;F;TM1;RDR;XYORGF;XYORGF;2022-07-31;2027-07-29;Active;95029.8;-4562.23;621.0;500.0;99592.03;F;2022-07-29;S;0.0;61530.1;33;33;83.00000;60;Other;Core Luxury;Y;500.0;27;49 - 60;621.0;S;6;;;PF_F;6;0.01717;61503.6487;XY10;61503.64870230745;12.00222469410456;0.07220747365380302;0.07464571657774077;-0.016785538012762766;0.3573371314981283;0;0;N;;0;No-Default;N;adbba8d6bxybba8d6bdaz::SYS_XY1000;OPFIN;2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID
XY;50;XY1001;2024-10-31;a9f9114efxyf9114effez;SYS;8205;1;2018-04-23;2022-09-30;EUR;;2018-04-30;0.0;N;12289.95;1431.73;3657.99;0.0;0.0;0.0;50.0;0.0;;0.0;;1.0;F;;A;0.05;30/360;;;;;;-150.0;EUR;354.0;Current;0.0;;0;;;0.0;;;;;;Internal;;;;;;;;;;;;OLOPT;B;;;PC;SM;N;1;;;2018-04-23;14937.0;a0d6180baxyd6180ba11z;VIN;RP;E;ac7042a80xy7042a80c4z;ac7042a80xy7042a80c4z;XY;;0.0;NDA;;254.0;RP;2.0;ab8df304cxy8df304c44z;;Q1-2018 PL smart;;;N;N;Operating lease;N;;;;;;;;;;eb8c54;Benzin;forfour 66 kW turbo;forfour;W453;smart forfour 66 kW turbo;453044;F;TM1;RDR;XYORGF;XYORGF;2018-04-30;2022-09-30;Inactive;10858.22;-50.0;254.0;700.0;;F;2018-04-23;S;-150.0;-150.0;78;78;75.76667;53;Other;smart;Y;700.0;0;49 - 60;254.0;S;4;;;PF_F;4;0.1165;0.0;XY10;;;;;;;0;0;N;;0;No-Default;N;ac7042a80xy7042a80c4z::SYS_XY1000;OLOPT;2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID
XY;50;XY1001;2024-10-31;a0453dadbxy453dadbc6z;SYS;708;0;2021-05-29;2026-06-13;EUR;;2021-06-02;5331.36;N;29558.49;14500.0;0.0;0.0;306.45;0.0;0.0;0.0;;0.0;;1.0;F;;R;3.49;Act/Act;;;;274.27;60.0;0.0;EUR;0.0;Current;0.00115;0.416;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;22;PC;MB;U;1;;;;;a5466a43exy466a43e2dz;VIN;RP;NON;a750a64d3xy50a64d3e6z;a750a64d3xy50a64d3e6z;XY;;;;;0.0;;;ae03ef400xy03ef400dcz;;;;;N;N;Loan retail;;;;Other;;;;;;;5d62ba;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2021-06-30;2026-06-13;Active;15058.49;-306.45;0.0;;15364.94;F;2021-05-29;X;0.0;5331.36;41;71;60.50000;60;Other;;Y;;19;49 - 60;0.0;X;;;;PF_F;;0.49055;5358.76647;XY10;5358.766465760145;11.94161992622682;0.026882201166876757;0.02721513541855439;-0.008017096490719605;0.39921604946875183;0;0;N;;0;No-Default;N;a750a64d3xy50a64d3e6z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
