ctt_analysis_entity;ctt_delivering_entity;ctt_funding_entity;ctt_reporting_date;ctt_cms_contract_number;ctt_source_system;ctt_bevis_id;ctt_status;ctt_start_date;ctt_end_date;ctt_contract_currency;ctt_trade_date;ctt_acquisition_date;ctt_nbv_local_cms;ctt_restructuring_flag;ctt_sales_price;ctt_down_payment;ctt_balloon_rv;ctt_additional_financed_amount;ctt_commission;ctt_fee;ctt_idc;ctt_subsidy;ctt_subsidy_percent;ctt_security_deposit;ctt_deposit_rate;ctt_period_in_month;ctt_fix_variable;ctt_variable_type;ctt_payment_mode;ctt_cmsir;ctt_day_conv;ctt_fixing_period;ctt_last_fixing;ctt_next_fixing;ctt_installment;ctt_installment_count;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_cal_delinquency_bucket_name;ctt_pd;ctt_lgd;ctt_triggering_event_flag;ctt_continuation_deal;ctt_date_of_last_restructuring;ctt_number_restructurings;ctt_opex;ctt_nib_ratio;ctt_co_r_v_r;ctt_reserves_segment_contract;ctt_economic_capital_ratio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio;ctt_written_off_flag;ctt_additional_collateral_type;ctt_additional_collateral_amount;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_tax_rate;ctt_financial_product_group;ctt_rv_guarantee_flag;ctt_product_sap;ctt_abs_code;ctt_asset_type_segment;ctt_brand;ctt_new_used;ctt_units;ctt_model_sap;ctt_additional_asset_information;ctt_asset_model_date;ctt_list_price;ctt_vin;ctt_vin_type;ctt_borrower_type;ctt_borrower_sub_type;ctt_customer_number;ctt_customer_group_number;ctt_borrower_country;ctt_industry_segmentation;ctt_rating;ctt_rating_name;ctt_rating_version;ctt_scoring;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_dealer;ctt_branch;ctt_campaign;ctt_fda_1;ctt_fda_2;ctt_hostile_termination_flag;ctt_loan_commitment_flag;ctt_ifrs9_classification;ctt_credit_impaired;ctt_loan_limit;ctt_impaired_information;ctt_business_division;ctt_business_line;ctt_rating_scoring_flag;ctt_portfolio_tm1;ctt_icrsa_flag;ctt_delinquency_reason_code;ctt_ifrs9_country_region;ctt_cal_baumuster;ctt_cal_engine_style_text;ctt_cal_product_txt;ctt_cal_class_txt;ctt_cal_typclass_text;ctt_cal_product_comment;ctt_cal_product_bmst;ctt_cal_taxonomy_aligned;ctt_drv_portfolio_type_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_name_rdr;ctt_cal_acquisition_period;ctt_cal_max_cashflow_date;ctt_cal_contract_status_name;ctt_cal_financed_amount;ctt_cal_upfront_payments;ctt_cal_curr_rating_scoring_value;ctt_cal_curr_rating_scoring_scaled;ctt_cal_net_pay_out_amount;ctt_cal_interest_type;ctt_cal_contract_trade_date;ctt_cal_curr_rating_scoring_id;ctt_cal_delinquent_amount;ctt_cal_cms_gross_exposure;ctt_cal_contract_age;ctt_cal_vehicle_age;ctt_cal_technical_amortization;ctt_cal_contract_term;ctt_cal_amg_maybach_classification;ctt_cal_luxury_segment;ctt_cal_ifrs9_relevant;ctt_cal_initial_rating_scoring_scaled;ctt_cal_residual_term_in_months;ctt_cal_contract_term_bucket;ctt_cal_initial_rating_scoring_value;ctt_cal_initial_rating_scoring_id;ctt_cal_initial_rating_scoring_class;ctt_cal_contract_last_fixing;ctt_cal_contract_next_fixing;ctt_cal_product_group_alm;ctt_cal_curr_rating_scoring_class;ctt_cal_downpayment_ratio;ctt_cal_gross_exposure;ctt_balance_sheet_entity;ctt_cal_nbv;ctt_cal_effective_payment_frequency;ctt_cal_nominal_deal_irr;ctt_cal_effective_deal_irr;ctt_cal_nominal_upfront_margin;ctt_cal_upfront_margin_sensitivity;ctt_cal_delinquent_days_contract;ctt_cal_delinquent_days;ctt_cal_default_indicator;ctt_cal_date_of_default;ctt_cal_time_since_default;ctt_cal_default_status;ctt_cal_impairment_indicator;ctt_position_id;ctt_cal_product_group_reporting;MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus
XY;50;XY1001;2024-10-31;ad88445abxy88445ab28z;SYS;708;0;2022-05-24;2028-06-06;EUR;;2022-05-26;39564.41;N;64453.87;2000.0;0.0;0.0;1181.69;0.0;0.0;0.0;;0.0;;1.0;F;;R;4.99;Act/Act;;;;1007.34;72.0;0.0;EUR;0.0;Current;0.00114;0.414;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;23;PC;MB;U;1;;;;;a71c52859xy1c528597ez;VIN;RP;NON;ab51b0456xy51b04566dz;ab51b0456xy51b04566dz;XY;;;;;0.0;;;aaf0922a3xyf0922a336z;;;;;N;N;Loan retail;;;;Other;;;;;;;81d3cb;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2022-05-31;2028-06-06;Active;62453.87;-1181.69;0.0;;63635.560000000005;F;2022-05-24;X;0.0;39564.41;29;59;72.40000;72;Other;;Y;;43;61 - 72;0.0;X;;;;PF_F;;0.03103;40903.13033;XY10;40903.13032613189;11.95441000561023;0.04349659694699086;0.04437283720074578;-0.006403473175899788;0.3427836900658579;0;0;N;;0;No-Default;N;ab51b0456xy51b04566dz::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a4a4df4f8xya4df4f859z;SYS;708;0;2022-08-20;2027-12-04;EUR;;2022-08-26;24551.73;N;37694.9;0.0;0.0;995.0;386.89;0.0;0.0;0.0;;0.0;;1.0;F;;R;5.54;Act/Act;;;;710.8;63.0;414.48;EUR;30.0;Current;0.00661;0.414;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;23;PC;MB;U;1;;;;;a97d1cd6cxy7d1cd6c50z;VIN;RP;NON;a3990df7axy990df7ad8z;a3990df7axy990df7ad8z;XY;;;;;1.0;;;ae03ef400xy03ef400dcz;;;;;N;N;Loan retail;;;;Other;;;;;;;5f5367;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2022-08-31;2027-12-04;Active;38689.9;-386.89;1.0;;39076.79;F;2022-08-20;X;414.48;24966.21;26;56;63.46667;63;Other;;Y;;37;61 - 72;1.0;X;;;;PF_F;;0.0;25283.69106;XY10;24869.211058153676;11.946107072996192;0.05153185775397892;0.05276384165622432;-0.003867978956386957;0.3907017837518213;0;0;N;;0;No-Default;N;a3990df7axy990df7ad8z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a161c2eb6xy61c2eb6c5z;SYS;8205;0;2022-03-03;2025-03-02;EUR;;2022-03-15;3960.83;N;52584.7;9117.06;0.0;0.0;0.0;0.0;543.35;0.0;;0.0;;1.0;F;;A;0.07;30/360;;;;;;0.0;EUR;0.0;Current;0.0;;0;;;0.0;;;;;;Internal;;;;;;;;;;;;FILEA;N;;;VA;MB;N;1;;;2022-03-03;50709.0;ad25173b3xy25173b33bz;VIN;CF;NON;a3f859f14xyf859f1466z;abbd91f09xybd91f09bez;XY;;5.3;Fleet;;517.0;RSB;4.0;acb9fc06axyb9fc06aaaz;;Q3 2021 - Van 4,99 % New;;;N;N;Finance lease;N;;;;;;;;;;252999;Diesel;315 KA 4X2 4325;Sprinter/NCV3/VS30;VS30 VAN DUS MB;VS30 RWD - KaWa;907637;F;TM1;RDR;XYORGF;XYORGF;2022-03-31;2025-03-01;Active;43467.64;-543.35;5.3;5.3;42800.299999999996;F;2022-03-03;R;0.0;3960.83;32;32;35.96666;36;Other;Vans;Y;5.3;4;25 - 36;5.3;R;5;;;PF_F;5;0.17338;5229.52684;XY10;5229.526842941308;12.023809523809522;0.04113788045413316;0.04192272008745978;-0.008753995675544357;0.6882604200068025;0;0;N;;0;No-Default;N;a3f859f14xyf859f1466z::SYS_XY1000;FILEA;2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID
XY;50;XY1001;2025-04-30;aca1a8addxya1a8add87z;SYS;2287;0;2023-06-28;2025-06-28;EUR;;2023-06-30;1072.63;N;10300.1;0.0;0.0;1480.0;326.7;490.0;0.0;0.0;;0.0;;;F;;;9.99;30/360;;;;;;0.0;EUR;0.0;Current;;;0;;;0.0;;;;;;;;;;;;;;;;;;STFIN;N;;SAA241;PC;MB;U;1;;;2014-04-01;64900.0;a26b0a847xy6b0a84721z;VIN;RSB;NON;abaee0226xyaee022664z;abaee0226xyaee022664z;XY;;8.0;;;487.0;PI2013;;a653898d2xy53898d29dz;;004S0115S0122S0167;;;N;N;Loan retail;N;;;;;;;;;;d3a478;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2023-06-30;2025-06-28;Active;11780.1;163.3;487.0;300.0;11616.800000000001;F;2023-06-28;S;0.0;1072.63;22;133;24.00000;24;Other;;Y;300.0;2;13 - 24;487.0;S;8;;;PF_F;8;0.0;1071.79943;XY10;1071.7994331946636;12.004464285714285;0.11387611758654717;0.12001156080344037;0.013992926902458278;1.012447928968753;0;0;N;;0;No-Default;N;abaee0226xyaee022664z::SYS_XY1000;STFIN;2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID
XY;50;XY1001;2024-10-31;a8f6457b2xyf6457b26az;SYS;8205;0;2023-12-11;2026-06-10;EUR;;2023-12-11;31524.43;N;54336.2;16091.2;20000.0;0.0;0.0;0.0;478.06;0.0;;0.0;;1.0;F;;A;0.07;30/360;;;;;;0.0;EUR;0.0;Current;0.0;;0;;;0.0;;;;;;Internal;;;;;;;;;;;;BFLEA;N;;;PC;MB;U;1;;;2019-01-14;94290.0;ac532e2d1xy532e2d1fdz;VIN;RSB;NON;a6ca15a72xyca15a7207z;aa627a79exy627a79e24z;XY;;0.0;;;483.0;SME;4.0;a7971f91bxy971f91b2bz;;Q4-2023- 6,99% Used;;;N;N;Finance lease;N;;;;;;;;;;629245;Benzin;CLS 450 4M;E-Klasse;C257;CLS 450 4MATIC EQ Boost Coupé;257359;F;TM1;RDR;XYORGF;XYORGF;2023-12-31;2026-06-10;Active;38245.0;-478.06;483.0;500.0;38205.329999999994;F;2023-12-11;S;0.0;31524.43;11;70;47.40000;30;Other;Core Luxury;Y;500.0;19;25 - 36;483.0;S;6;;;PF_F;6;0.29614;32231.93329;XY10;32231.933291515812;13.096774193548386;0.06282249623505844;0.0646658989240321;-0.007107961310428887;0.5671400104939384;0;0;N;;0;No-Default;N;a6ca15a72xyca15a7207z::SYS_XY1000;BFLEA;2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID
XY;50;XY1001;2024-10-31;a92b8722fxy2b8722f26z;SYS;8205;0;2022-10-17;2025-10-16;EUR;;2022-10-18;7107.07;N;32372.2;10000.0;0.0;0.0;0.0;0.0;279.65;0.0;;0.0;;1.0;F;;A;0.08;30/360;;;;;;0.0;EUR;0.0;Current;0.0;;0;;;0.0;;;;;;Internal;;;;;;;;;;;;FILEA;N;;;VA;MB;U;1;;;2018-09-13;37865.0;ac012475cxy012475ca3z;VIN;RSB;NON;a6a99216exya99216eb5z;a6a99216exya99216eb5z;XY;;0.0;;;522.0;SME;4.0;a06c53172xy6c53172b6z;; Q4-2022 - Van 7,99% Used ;;;N;N;Finance lease;N;;;;;;;;;;e53815;Diesel;Vito 114 KA/L;T0/NCV2/VS20;Vito (VS20);Vito Worker 114 CDI Kastenwagen Lang;447603;F;TM1;RDR;XYORGF;XYORGF;2022-10-31;2025-10-01;Active;22372.2;-279.65;522.0;500.0;22326.9;F;2022-10-17;S;0.0;7107.07;24;74;35.96666;35;Other;Vans;Y;500.0;11;25 - 36;522.0;S;6;;;PF_F;6;0.30891;7740.63457;XY10;7740.634572144976;12.380952380952381;0.07094766983099889;0.07330405523332766;-0.008911342246257087;0.7101845504522947;0;0;N;;0;No-Default;N;a6a99216exya99216eb5z::SYS_XY1000;FILEA;2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID
XY;50;XY1001;2024-10-31;aa164a4ffxy164a4ff6cz;SYS;3279;0;2021-06-12;2027-06-12;EUR;;2021-06-14;16256.68;N;40326.85;6500.0;0.0;0.0;0.0;0.0;0.0;290.57;0.0;0.0;0.0;1.0;F;1;R;0.04;Act/Act;0.0;2021-06-12;2027-06-12;0.0;0.0;0.0;EUR;0.0;Current;0.0036;0.35;0;N;;0.0;;;;;;;;;;;;;;;;;;STFIN;N;3002;ABS;PC;MB;U;1;;;;26500.0;abd2015ddxyd2015dd1fz;VIN;RP;NON;a56fafa73xy6fafa7382z;a56fafa73xy6fafa7382z;XY;;0.0;;;281.0;ACE;;ac364b951xy364b951e5z;910;869;;;N;N;Loan retail;N;0.0;;Other;;;;;;;3701c1;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2021-06-30;2027-06-12;Active;33826.85;290.57;281.0;;33536.28;F;2021-06-12;X;0.0;16256.68;41;71;72.00000;72;Other;;Y;;31;61 - 72;281.0;X;;;;PF_F;;0.16118;16539.75657;XY10;16539.756567809472;12.009367889198924;0.03772887990635264;0.038388126295810836;0.0028322967889036488;0.33095965751500156;0;0;N;;0;No-Default;N;a56fafa73xy6fafa7382z::SYS_XY1000;STFIN;2025-04-23 12:59:37.304075;2025-04-23 12:59:37.304075;INVALID
XY;50;XY1001;2024-10-31;a5efd8b07xyefd8b0727z;SYS;708;0;2021-11-30;2028-01-15;EUR;;2021-11-30;20511.48;Y;35474.36;0.0;0.0;2499.0;1978.91;0.0;0.0;0.0;;0.0;;1.0;F;;R;7.29;Act/Act;;;;654.69;73.0;0.0;EUR;0.0;Current;0.01564;0.416;0;;2024-10-04;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1;;;;;a2b7140dfxyb7140dfd7z;VIN;RP;NON;a9fdaa902xyfdaa9022fz;a9fdaa902xyfdaa9022fz;XY;;;;;2.0;;;ad498b4f7xy498b4f7f6z;;;;;N;N;Loan retail;;;;Other;;;;;;;4e9603;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2021-11-30;2028-01-15;Active;37973.36;-1978.91;2.0;;39952.270000000004;F;2021-11-30;X;0.0;20511.48;35;65;73.50000;74;Other;;Y;;38;73 - 84;2.0;X;;;;PF_F;;0.0;22798.57185;XY10;22798.57184630628;11.86986103889457;0.055490857688878015;0.05691763174300747;-0.017409343507345187;0.3416851886978184;0;0;N;;0;No-Default;N;a9fdaa902xyfdaa9022fz::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;aa77f9753xy77f97535dz;SYS;708;0;2024-01-10;2030-01-25;EUR;;2024-01-17;29102.31;N;34312.62;2500.0;0.0;112.0;1954.49;0.0;0.0;0.0;;0.0;;1.0;F;;R;10.39;Act/Act;;;;600.28;72.0;0.0;EUR;0.0;Current;0.01759;0.39;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1;;;;;aff3d9d20xyf3d9d2093z;VIN;RP;NON;a2499e719xy499e71926z;a2499e719xy499e71926z;XY;;;;;2.0;;;a0dc093c9xydc093c965z;;;;;N;N;Loan retail;;;;Other;;;;;;;a2f8c5;Benzin;GLB 250;GLB;X247;GLB 250 SUV;247646;F;TM1;RDR;XYORGF;XYORGF;2024-01-31;2030-01-25;Active;31924.62;-1954.49;2.0;;33879.11;F;2024-01-10;X;0.0;29102.31;10;40;72.50000;73;Other;Entry Luxury;Y;;63;73 - 84;2.0;X;;;;PF_F;;0.07286;30598.29364;XY10;30598.293635849957;11.954759156907716;0.08253354234520167;0.08572156012725965;-0.02136627120252718;0.3577849100008329;0;0;N;;0;No-Default;N;a2499e719xy499e71926z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a20358053xy03580530az;SYS;8205;0;2024-04-15;2029-04-14;EUR;;2024-04-17;24010.24;N;38583.0;13250.0;9861.0;0.0;0.0;0.0;0.0;0.0;;0.0;;1.0;F;;R;0.07;30/360;;;;;;0.0;EUR;0.0;Current;0.0;;0;;;0.0;;;;;;Internal;;;;;;;;;;;;BFLEA;N;;;PC;MB;U;1;;;2022-11-10;42028.0;a6a183c79xya183c79e4z;VIN;RP;NON;a9286fe2cxy286fe2cdaz;a9286fe2cxy286fe2cdaz;XY;;0.0;;;260.0;RP;2.0;a75456c3cxy5456c3c9ez;;Q2-2024- 7,99% Used;;;N;N;Loan retail;N;;;;;;;;;;aa725b;Benzin - Plug-In Hybrid;A 250 e Lim;A-Klasse;V177;A 250 e Limousine;177186;T;TM1;RDR;XYORGF;XYORGF;2024-04-30;2029-04-14;Active;25333.0;0.0;260.0;700.0;25333.0;F;2024-04-15;S;0.0;24010.24;7;24;80.50000;60;Other;Entry Luxury;Y;700.0;53;49 - 60;260.0;S;4;;;PF_F;4;0.34342;24006.09412;XY10;24006.094115393327;12.006896551724138;0.06781812042643395;0.0699665279739466;0.0;0.32448362024561916;0;0;N;;0;No-Default;N;a9286fe2cxy286fe2cdaz::SYS_XY1000;BFLEA;2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID
