MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus;ctt_abs_code;ctt_acquisition_date;ctt_additional_asset_information;ctt_additional_collateral_amount;ctt_additional_collateral_type;ctt_additional_financed_amount;ctt_analysis_entity;ctt_asset_model_date;ctt_asset_type_segment;ctt_balance_sheet_entity;ctt_balloon_rv;ctt_bevis_id;ctt_borrower_country;ctt_borrower_sub_type;ctt_borrower_type;ctt_branch;ctt_brand;ctt_business_division;ctt_business_line;ctt_campaign;ctt_cms_contract_number;ctt_cmsir;ctt_co_r_v_r;ctt_commission;ctt_continuation_deal;ctt_contract_currency;ctt_credit_impaired;ctt_customer_group_number;ctt_customer_number;ctt_date_of_last_restructuring;ctt_day_conv;ctt_dealer;ctt_delinquency_reason_code;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_delivering_entity;ctt_deposit_rate;ctt_down_payment;ctt_drv_portfolio_name_rdr;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_type_tm1;ctt_economic_capital_ratio;ctt_end_date;ctt_fda_1;ctt_fda_2;ctt_fee;ctt_financial_product_group;ctt_fix_variable;ctt_fixing_period;ctt_funding_entity;ctt_hostile_termination_flag;ctt_icrsa_flag;ctt_idc;ctt_ifrs9_classification;ctt_ifrs9_country_region;ctt_impaired_information;ctt_industry_segmentation;ctt_installment;ctt_installment_count;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_last_fixing;ctt_lgd;ctt_list_price;ctt_loan_commitment_flag;ctt_loan_limit;ctt_model_sap;ctt_nbv_local_cms;ctt_new_used;ctt_next_fixing;ctt_nib_ratio;ctt_number_restructurings;ctt_opex;ctt_payment_mode;ctt_pd;ctt_period_in_month;ctt_portfolio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio_tm1;ctt_position_id;ctt_product_sap;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_rating;ctt_rating_name;ctt_rating_scoring_flag;ctt_rating_version;ctt_reporting_date;ctt_reserves_segment_contract;ctt_restructuring_flag;ctt_rv_guarantee_flag;ctt_sales_price;ctt_scoring;ctt_security_deposit;ctt_source_system;ctt_start_date;ctt_status;ctt_subsidy;ctt_subsidy_percent;ctt_tax_rate;ctt_trade_date;ctt_triggering_event_flag;ctt_units;ctt_variable_type;ctt_vin;ctt_vin_type;ctt_written_off_flag
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2020-10-29;;;;0.0;XY;;VA;XY10;0.0;708;XY;NON;RP;;MB;Other;;;ab585626dxy585626d27z;5.9;;963.05;;EUR;;aa30858dcxy30858dce9z;aa30858dcxy30858dce9z;;Act/Act;aecc58ae9xycc58ae96bz;;0.0;EUR;0.0;50;;1000.0;XYORGF;XYORGF;RDR;TM1;;2026-10-23;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;632.09;72.0;;;;;;;0.34;39666.0;N;;;14278.34;N;;;;;R;0.01113;1.0;;;;;aa30858dcxy30858dce9z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;38649.02;1.0;0.0;SYS;2020-10-23;0;345.34;;;;0;1;;a986dd905xy86dd9051dz;VIN;
2025-04-23 12:59:37.304075;2025-04-23 12:59:37.304075;INVALID;;2024-04-09;;;;0.0;XY;;VA;XY10;15000.0;709;XY;NON;RSB;910.0;MB;Other;;E00;ae7c833e1xy7c833e19fz;0.05;;2430.15;N;EUR;N;ad31d3535xy31d353524z;ad31d3535xy31d353524z;;30/360;abc830411xyc8304113dz;;0.0;EUR;0.0;50;0.0;1300.0;XYORGF;XYORGF;RDR;TM1;;2029-04-04;;;0.0;FILEA;F;0.0;XY1001;N;;0.0;Finance lease;;;;0.0;0.0;;;;;;2024-04-04;0.21;89078.0;N;0.0;;107033.78;N;2029-04-04;;0.0;;A;0.01;1.0;;;;;ad31d3535xy31d353524z::SYS_XY1000;3105.0;ACE;;0.0;;;;2024-10-31;;N;U;122807.71;100.0;0.0;SYS;2024-04-04;0;6630.51;0.0;;;0;1;1.0;a004c6c9dxy04c6c9d41z;VIN;
2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID;;2023-01-16;;;;2872.12;XY;2022-10-01;PC;XY10;16363.6;2287;XY;NON;CF;;OO;;;4;a30a6eef8xy0a6eef8dfz;6.4;;0.0;;EUR;N;a98a5ac0cxy8a5ac0c9ez;a98a5ac0cxy8a5ac0c9ez;;30/360;a028dea43xy28dea4379z;;0.0;EUR;0.0;50;;4171.36;XYORGF;XYORGF;RDR;TM1;;2026-01-06;;;0.0;BAFIN;F;;XY1001;N;;0.0;Loan retail;;;;;;;;;;;;;44324.7;N;;;23089.8;N;;;0.0;;;;;;;;;a98a5ac0cxy8a5ac0c9ez::SYS_XY1000;;;;3.91;;;;2025-04-30;;N;U;45885.0;;0.0;SYS;2023-01-06;0;0.0;;;;0;1;;aaed74e45xyed74e4563z;VIN;
2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID;;2024-04-19;;;;10301.7;XY;2022-09-29;PC;XY10;69006.4;2287;XY;NON;RSB;;MB;;;004S0115S0122V0001;a04ab6087xy4ab6087b3z;9.99;;4867.05;;EUR;N;ab6ef1654xy6ef16540dz;ab6ef1654xy6ef16540dz;;30/360;a50dd6c91xy0dd6c91bfz;;0.0;EUR;0.0;50;;37137.3;XYORGF;XYORGF;RDR;TM1;;2027-04-19;;;490.0;OPFIN;F;;XY1001;N;;0.0;Loan retail;;;;;;;;;;;;;136881.0;N;;;92669.9;N;;;0.0;;;;;;;;;ab6ef1654xy6ef16540dz::SYS_XY1000;;SME2021;;4.0;;;;2025-04-30;;N;B;125257.0;529.0;0.0;SYS;2024-04-19;0;0.0;;;;0;1;;a2a057e3cxya057e3ccaz;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;23;2021-10-27;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a078f17d0xy78f17d050z;3.99;;1119.76;;EUR;;a215498fexy15498feafz;a215498fexy15498feafz;;Act/Act;af00892a7xy00892a723z;;72.96;EUR;30.0;50;;15000.0;XYORGF;XYORGF;RDR;TM1;;2027-11-06;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;486.38;72.0;;;;;;;0.416;;N;;;16486.54;U;;;;;R;0.00115;1.0;;;;;a215498fexy15498feafz::SYS_XY1000;;;;;;;;2024-10-31;;N;N;46049.3;0.0;0.0;SYS;2021-10-23;0;0.0;;;;0;1;;a926acdeaxy26acdea1bz;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;L7F;2023-03-29;;;;0.0;XY;;PC;XY10;75593.1;708;XY;NON;RSB;;MB;Other;;;a41f3262dxy1f3262dffz;5.75;;300.0;;EUR;;a9560f2d3xy560f2d3c0z;a9560f2d3xy560f2d3c0z;;30/360;a5bb12c2fxybb12c2f77z;;0.0;EUR;0.0;50;;12920.96;XYORGF;XYORGF;RDR;TM1;;2025-03-28;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;1179.09;24.0;;;;;;;0.29561;114535.0;N;;;82020.7;N;;;;;R;0.00253;1.0;;;;;a9560f2d3xy560f2d3c0z::SYS_XY1000;;;;;;;;2024-10-31;;N;B;107075.51;0.0;0.0;SYS;2023-03-28;0;38.73;;;;0;1;;ac43ece1cxy43ece1ca6z;VIN;
2025-04-23 12:59:37.304075;2025-04-23 12:59:37.304075;INVALID;;2024-10-02;;;;0.0;XY;;PC;XY10;26265.0;709;XY;NON;RP;910.0;MB;Other;;186;a30010414xy00104148az;0.04;;150.0;N;EUR;N;a67f0ddd7xy7f0ddd794z;a67f0ddd7xy7f0ddd794z;;30/360;a4c344f52xyc344f52abz;;0.0;EUR;0.0;50;0.0;7713.11;XYORGF;XYORGF;RDR;TM1;;2028-09-24;;;0.0;OPLEA;F;0.0;XY1001;N;;0.0;Operating lease;;;;0.0;0.0;;;;;;2024-09-24;0.21;51500.0;N;0.0;;53051.86;N;2028-09-24;;0.0;;A;0.01;1.0;;;;;a67f0ddd7xy7f0ddd794z::SYS_XY1000;3105.0;ACE;;0.0;;;;2024-10-31;;N;B;56636.94;249.0;0.0;SYS;2024-09-24;0;3028.65;0.0;;;0;1;1.0;a124a0f1bxy24a0f1be2z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2019-11-26;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a5dd7bdadxydd7bdad5bz;4.39;;424.47;;EUR;;a2e210c4axye210c4adez;a2e210c4axye210c4adez;2020-04-06;Act/Act;a586ae5ffxy86ae5ff77z;;0.0;EUR;0.0;50;;1000.0;XYORGF;XYORGF;RDR;TM1;;2024-02-28;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;510.78;51.0;;;;;;;0.346;;N;;;0.82;U;;;;;R;0.00118;1.0;;;;;a2e210c4axye210c4adez::SYS_XY1000;;;;;;;;2024-10-31;;Y;N;23447.78;0.0;0.0;SYS;2019-11-15;0;0.0;;;;0;1;;ace5653c0xye5653c03dz;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2023-11-28;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a0ffb30c9xyffb30c9b0z;8.49;;740.21;;EUR;;a2f5d388dxyf5d388dc5z;a2f5d388dxyf5d388dc5z;;Act/Act;a20b49906xy0b4990653z;;0.0;EUR;0.0;50;;2000.0;XYORGF;XYORGF;RDR;TM1;;2028-12-07;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;561.78;60.0;;;;;;;0.39;;N;;;23721.56;U;;;;;R;0.00627;1.0;;;;;a2f5d388dxyf5d388dc5z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;29291.94;1.0;0.0;SYS;2023-11-22;0;0.0;;;;0;1;;a3fff3342xyfff33420ez;VIN;
2025-04-23 12:59:37.304075;2025-04-23 12:59:37.304075;INVALID;;2023-07-17;;;;0.0;XY;;PC;XY10;0.0;709;XY;NON;RP;910.0;MB;Other;;D86;a9ba846eexyba846eeb1z;0.07;;1549.38;N;EUR;N;aed4e89bbxyd4e89bbadz;aed4e89bbxyd4e89bbadz;;Act/Act;ac84d2f7dxy84d2f7de9z;;0.0;EUR;0.0;50;0.0;210185.87;XYORGF;XYORGF;RDR;TM1;;2030-06-27;;;0.0;STFIN;F;0.0;XY1001;N;;0.0;Loan retail;;;;0.0;0.0;;;;;;2023-06-27;0.36;279880.0;N;0.0;;130173.4;N;2030-06-27;;0.0;;R;0.00368;1.0;;;;;aed4e89bbxyd4e89bbadz::SYS_XY1000;3002.0;ACE;;0.0;;;;2024-10-31;;N;N;365124.29;329.0;0.0;SYS;2023-06-27;0;3296.95;0.0;;;0;1;1.0;a29aedb52xy9aedb52e0z;VIN;
